 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Angle(ovalo_1),Median(ovalo_1),Length(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Angle(ovalo_2),Median(ovalo_2),Length(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Angle(ovalo_3),Median(ovalo_3),Length(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Angle(ovalo_4),Median(ovalo_4),Length(ovalo_4)
303,51,71.980,15.290,0,73,50,51,70.804,25.828,90,76,50,1976,69.410,26.815,0,64,0,51,75.765,20.376,0,75,50,51,72.922,23.827,90,78,50,1976,72.150,30.527,0,64,0,51,85.078,23.431,0,89,50,51,83.471,30.160,90,100,50,1976,78.386,32.182,0,73,0,51,65.804,14.693,0,71,50,51,66.725,25.826,90,75,50,1976,64.218,26.299,0,60,0
304,51,71.353,14.838,0,71,50,51,70.196,25.999,90,75,50,1976,69.085,26.713,0,64,0,51,75.686,20.410,0,75,50,51,73.039,23.663,90,78,50,1976,72.136,30.458,0,64,0,51,85.765,23.487,0,89,50,51,83.745,30.173,90,100,50,1976,78.758,32.260,0,73,0,51,65.706,14.644,0,68,50,51,67.157,26.393,90,75,50,1976,64.222,26.226,0,60,0
305,51,71.176,15.071,0,71,50,51,70.118,26.037,90,75,50,1976,68.863,26.648,0,64,0,51,75.588,20.020,0,76,50,51,72.451,23.638,90,78,50,1976,72.014,30.278,0,64,0,51,85.804,23.253,0,89,50,51,84.373,30.773,90,98,50,1976,79.217,32.601,0,73,0,51,66.000,14.540,0,69,50,51,67.098,26.355,90,75,50,1976,64.197,26.120,0,60,0
306,51,71.118,15.144,0,73,50,51,70.255,25.476,90,75,50,1976,68.646,26.519,0,64,0,51,75.510,20.009,0,76,50,51,72.412,23.946,90,78,50,1976,71.976,30.348,0,66,0,51,86.294,23.464,0,89,50,51,84.725,31.124,90,100,50,1976,79.384,32.687,0,73,0,51,65.784,14.370,0,69,50,51,66.941,26.257,90,75,50,1976,64.163,25.913,0,60,0
307,51,70.431,14.666,0,71,50,51,70.098,25.681,90,75,50,1976,68.366,26.394,0,64,0,51,75.196,20.148,0,75,50,51,72.647,24.020,90,80,50,1976,71.796,30.348,0,64,0,51,86.235,23.955,0,89,50,51,85.020,30.735,90,100,50,1976,79.546,32.779,0,73,0,51,65.824,13.873,0,68,50,51,66.922,25.797,90,75,50,1976,64.017,25.656,0,60,0
308,51,69.824,14.426,0,71,50,51,69.725,25.453,90,73,50,1976,68.086,26.415,0,64,0,51,75.059,19.792,0,75,50,51,72.176,23.879,90,78,50,1976,71.697,30.289,0,64,0,51,85.765,23.606,0,89,50,51,84.941,30.654,90,98,50,1976,79.487,32.830,0,73,0,51,65.824,14.103,0,68,50,51,67.118,25.601,90,75,50,1976,63.960,25.299,0,60,0
309,51,69.843,14.558,0,68,50,51,69.314,25.292,90,73,50,1976,67.849,26.289,0,62,0,51,75.078,19.690,0,75,50,51,71.784,23.814,90,76,50,1976,71.593,30.264,0,64,0,51,86.000,23.792,0,89,50,51,84.608,30.937,90,98,50,1976,79.549,32.851,0,73,0,51,65.314,14.089,0,66,50,51,66.863,25.358,90,75,50,1976,63.643,24.810,0,60,0
310,51,69.608,14.151,0,71,50,51,68.980,25.241,90,71,50,1976,67.627,26.200,0,62,0,51,75.000,19.462,0,76,50,51,72.098,24.203,90,78,50,1976,71.579,30.209,0,64,0,51,85.451,23.195,0,87,50,51,84.824,31.201,90,100,50,1976,79.427,32.725,0,73,0,51,65.608,14.189,0,68,50,51,66.412,24.954,90,75,50,1976,63.371,24.358,0,60,0
311,51,69.529,14.425,0,68,50,51,68.961,25.154,90,71,50,1976,67.429,26.117,0,62,0,51,74.804,19.834,0,73,50,51,71.686,23.950,90,76,50,1976,71.310,30.209,0,64,0,51,85.922,23.290,0,91,50,51,83.941,30.408,90,98,50,1976,79.330,32.501,0,73,0,51,66.059,13.708,0,66,50,51,66.510,24.612,90,75,50,1976,63.564,23.790,0,60,0
312,51,69.157,14.093,0,68,50,51,68.765,25.703,90,71,50,1976,67.187,25.975,0,62,0,51,74.333,19.994,0,73,50,51,71.647,24.006,90,78,50,1976,71.188,30.219,0,64,0,51,85.118,23.094,0,89,50,51,84.431,31.284,90,98,50,1976,79.062,32.501,0,73,0,51,67.196,14.356,0,69,50,51,67.000,24.680,90,75,50,1976,63.997,23.684,0,62,0
313,51,68.784,13.972,0,66,50,51,68.510,25.654,90,73,50,1976,66.916,25.764,0,62,0,51,73.804,19.695,0,71,50,51,71.510,23.997,90,75,50,1976,71.029,30.025,0,64,0,51,84.882,22.860,0,87,50,51,83.667,30.736,90,98,50,1976,78.995,32.392,0,73,0,51,68.647,15.000,0,71,50,51,68.431,25.219,90,80,50,1976,64.854,24.037,0,62,0
314,51,68.569,13.834,0,68,50,51,68.314,25.192,90,71,50,1976,66.679,25.729,0,62,0,51,73.647,19.571,0,71,50,51,71.510,23.985,90,78,50,1976,70.915,29.972,0,64,0,51,84.961,22.987,0,89,50,51,83.588,30.302,90,98,50,1976,78.819,32.300,0,73,0,51,70.314,15.948,0,73,50,51,69.922,25.487,90,82,50,1976,66.233,24.346,0,64,0
315,51,68.373,13.819,0,68,50,51,67.902,24.844,90,71,50,1976,66.452,25.657,0,62,0,51,73.706,19.206,0,73,50,51,71.078,23.893,90,78,50,1976,70.723,29.928,0,64,0,51,85.157,23.188,0,89,50,51,83.784,30.096,90,98,50,1976,78.762,32.291,0,73,0,51,72.314,16.236,0,73,50,51,71.373,26.221,90,84,50,1976,67.823,25.138,0,66,0
316,51,67.843,13.899,0,66,50,51,67.294,24.789,90,71,50,1976,66.178,25.619,0,62,0,51,73.176,19.028,0,73,50,51,71.137,23.742,90,75,50,1976,70.519,29.682,0,64,0,51,84.490,22.652,0,87,50,51,82.784,30.063,90,98,50,1976,78.567,32.361,0,73,0,51,74.784,17.505,0,76,50,51,73.333,26.624,90,87,50,1976,69.531,26.200,0,66,0
317,51,68.118,13.676,0,68,50,51,67.431,24.963,90,71,50,1976,66.108,25.594,0,62,0,51,73.196,18.708,0,71,50,51,71.000,23.933,90,75,50,1976,70.380,29.650,0,64,0,51,84.549,22.915,0,89,50,51,82.706,30.018,90,98,50,1976,78.482,32.429,0,73,0,51,77.392,18.865,0,80,50,51,74.784,26.907,90,89,50,1976,71.443,27.288,0,69,0
318,51,67.451,13.617,0,66,50,51,66.902,24.727,90,69,50,1976,65.870,25.500,0,60,0,51,73.196,18.725,0,73,50,51,71.098,24.038,90,76,50,1976,70.225,29.486,0,64,0,51,84.373,23.334,0,87,50,51,83.471,30.432,90,100,50,1976,78.457,32.457,0,73,0,51,78.961,19.968,0,82,50,51,77.098,27.792,90,91,50,1976,73.192,28.246,0,69,0
319,51,67.216,13.556,0,66,50,51,66.569,24.608,90,69,50,1976,65.767,25.371,0,60,0,51,72.961,18.493,0,73,50,51,70.706,23.866,90,76,50,1976,70.068,29.325,0,64,0,51,84.137,22.748,0,87,50,51,83.098,30.324,90,98,50,1976,78.240,32.296,0,73,0,51,80.980,20.537,0,85,50,51,77.882,28.166,90,94,50,1976,74.639,29.282,0,71,0
320,51,67.431,13.795,0,68,50,51,66.686,25.060,90,71,50,1976,65.591,25.326,0,60,0,51,72.333,18.572,0,73,50,51,70.118,24.355,90,76,50,1976,69.598,29.283,0,62,0,51,84.471,23.029,0,87,50,51,82.020,29.457,90,96,50,1976,78.186,32.319,0,73,0,51,82.196,21.630,0,85,50,51,79.196,28.788,90,94,50,1976,75.695,30.034,0,71,0
321,51,67.765,13.727,0,68,50,51,66.431,24.603,90,71,50,1976,65.523,25.269,0,60,0,51,71.980,17.928,0,71,50,51,69.745,23.925,90,75,50,1976,69.424,29.026,0,62,0,51,83.843,22.696,0,87,50,51,82.529,30.127,90,98,50,1976,78.125,32.330,0,73,0,51,83.216,21.472,0,87,50,51,80.039,29.081,90,94,50,1976,76.638,30.640,0,73,0
322,51,67.510,13.593,0,68,50,51,66.431,24.669,90,71,50,1976,65.414,25.190,0,60,0,51,71.941,17.976,0,71,50,51,69.176,23.884,90,73,50,1976,69.120,28.916,0,62,0,51,83.784,22.734,0,89,50,51,82.255,29.801,90,98,50,1976,77.996,32.243,0,73,0,51,83.784,22.173,0,89,50,51,81.078,29.216,90,96,50,1976,77.473,31.137,0,73,0
323,51,67.608,13.890,0,68,50,51,66.275,24.723,90,71,50,1976,65.254,25.166,0,60,0,51,71.706,17.856,0,71,50,51,69.137,23.834,90,73,50,1976,68.994,28.657,0,62,0,51,83.157,22.054,0,85,50,51,82.235,29.933,90,98,50,1976,77.857,32.130,0,73,0,51,84.431,22.620,0,89,50,51,81.451,29.583,90,96,50,1976,78.056,31.586,0,73,0
324,51,67.039,13.928,0,66,50,51,66.196,24.602,90,69,50,1976,65.078,25.232,0,60,0,51,71.137,17.619,0,71,50,51,69.275,23.634,90,73,50,1976,68.780,28.662,0,62,0,51,83.314,21.970,0,89,50,51,82.275,29.969,90,98,50,1976,77.786,32.048,0,73,0,51,85.098,22.614,0,89,50,51,82.392,30.140,90,94,50,1976,78.617,31.903,0,73,0
325,51,66.627,13.678,0,66,50,51,66.353,24.785,90,71,50,1976,64.971,25.220,0,60,0,51,70.824,17.275,0,69,50,51,68.961,23.638,90,75,50,1976,68.443,28.468,0,62,0,51,83.059,21.861,0,87,50,51,81.510,29.591,90,94,50,1976,77.710,31.948,0,71,0,51,85.725,22.935,0,89,50,51,83.745,30.422,90,98,50,1976,79.183,32.197,0,75,0
326,51,66.431,13.467,0,68,50,51,66.098,24.578,90,69,50,1976,64.994,25.268,0,60,0,51,70.490,16.737,0,69,50,51,68.314,23.644,90,75,50,1976,68.127,28.257,0,62,0,51,82.569,21.936,0,87,50,51,81.353,29.721,90,93,50,1976,77.385,31.881,0,71,0,51,86.255,23.129,0,89,50,51,84.392,30.611,90,98,50,1976,79.675,32.507,0,75,0
327,51,66.451,13.575,0,66,50,51,65.765,24.816,90,69,50,1976,64.909,25.273,0,60,0,51,70.275,17.205,0,71,50,51,67.922,23.408,90,75,50,1976,67.816,28.130,0,62,0,51,82.843,22.363,0,87,50,51,81.176,29.863,90,96,50,1976,77.314,31.872,0,71,0,51,86.373,23.030,0,89,50,51,84.608,30.808,90,98,50,1976,79.929,32.680,0,75,0
328,51,66.588,13.773,0,66,50,51,65.882,24.678,90,69,50,1976,64.790,25.228,0,60,0,51,69.961,16.962,0,69,50,51,67.745,23.327,90,73,50,1976,67.484,28.018,0,60,0,51,81.843,21.445,0,87,50,51,80.882,30.190,90,94,50,1976,77.016,31.736,0,71,0,51,86.627,23.377,0,89,50,51,84.961,31.067,90,98,50,1976,80.145,32.903,0,75,0
329,51,66.176,13.567,0,64,50,51,66.078,24.518,90,69,50,1976,64.740,25.187,0,60,0,51,69.294,16.354,0,69,50,51,67.275,23.401,90,73,50,1976,67.102,27.784,0,62,0,51,80.725,20.822,0,85,50,51,79.588,29.021,90,93,50,1976,76.243,31.367,0,71,0,51,86.549,23.198,0,89,50,51,85.196,31.162,90,100,50,1976,80.366,33.017,0,75,0
330,51,65.765,13.638,0,66,50,51,65.941,24.434,90,69,50,1976,64.746,25.150,0,60,0,51,69.078,15.811,0,69,50,51,66.627,23.334,90,73,50,1976,66.899,27.609,0,60,0,51,80.000,20.278,0,82,50,51,78.627,28.791,90,87,50,1976,75.514,30.907,0,71,0,51,86.137,22.879,0,89,50,51,84.941,31.084,90,100,50,1976,80.273,32.908,0,75,0
331,51,65.725,13.364,0,64,50,51,66.000,24.209,90,71,50,1976,64.616,25.213,0,60,0,51,68.353,16.022,0,68,50,51,66.412,23.244,90,71,50,1976,66.260,27.387,0,60,0,51,79.980,20.721,0,84,50,51,78.216,28.600,90,89,50,1976,75.393,31.034,0,71,0,51,86.588,23.378,0,89,50,51,84.961,31.141,90,100,50,1976,80.071,32.975,0,75,0
332,51,66.039,13.454,0,66,50,51,66.059,24.327,90,69,50,1976,64.635,25.161,0,60,0,51,68.196,15.971,0,68,50,51,66.157,23.529,90,73,50,1976,66.137,27.336,0,60,0,51,80.118,20.510,0,84,50,51,79.706,29.726,90,93,50,1976,75.813,31.133,0,71,0,51,86.431,23.174,0,89,50,51,85.196,31.080,90,100,50,1976,80.033,32.867,0,75,0
333,51,65.843,13.710,0,66,50,51,66.098,24.516,90,69,50,1976,64.507,25.128,0,60,0,51,67.804,15.550,0,69,50,51,65.902,23.018,90,71,50,1976,65.810,27.116,0,60,0,51,80.980,21.056,0,84,50,51,78.843,28.957,90,89,50,1976,75.793,31.085,0,71,0,51,86.078,22.506,0,89,50,51,84.098,30.547,90,98,50,1976,79.838,32.706,0,75,0
334,51,65.804,13.799,0,62,50,51,66.373,24.682,90,69,50,1976,64.596,25.151,0,60,0,51,67.510,15.918,0,69,50,51,65.216,22.863,90,71,50,1976,65.430,27.047,0,59,0,51,80.765,21.005,0,85,50,51,79.490,29.004,90,93,50,1976,75.678,30.972,0,71,0,51,85.647,22.462,0,89,50,51,83.510,30.492,90,98,50,1976,79.627,32.495,0,75,0
335,51,66.098,13.800,0,66,50,51,65.922,24.630,90,69,50,1976,64.526,25.085,0,60,0,51,67.020,15.690,0,69,50,51,64.922,23.184,90,69,50,1976,65.005,26.811,0,59,0,51,80.569,20.321,0,84,50,51,79.353,29.133,90,91,50,1976,75.690,30.694,0,71,0,51,85.373,22.565,0,89,50,51,83.569,30.174,90,98,50,1976,79.588,32.443,0,75,0
336,51,65.863,13.911,0,66,50,51,66.098,24.184,90,69,50,1976,64.465,25.095,0,59,0,51,66.471,15.442,0,68,50,51,64.235,22.882,90,69,50,1976,64.571,26.784,0,59,0,51,80.157,20.951,0,84,50,51,78.000,28.583,90,89,50,1976,75.132,30.487,0,69,0,51,85.118,22.775,0,87,50,51,83.294,30.587,90,98,50,1976,79.302,32.444,0,75,0
337,51,66.275,13.745,0,66,50,51,66.314,24.282,90,69,50,1976,64.308,24.966,0,59,0,51,66.451,15.249,0,68,50,51,63.941,22.654,90,69,50,1976,64.173,26.555,0,59,0,51,79.588,20.139,0,84,50,51,78.412,28.928,90,93,50,1976,74.827,30.426,0,69,0,51,85.255,22.768,0,89,50,51,83.431,30.507,90,98,50,1976,79.240,32.440,0,75,0
338,51,66.000,13.689,0,66,50,51,66.235,24.232,90,71,50,1976,64.295,25.004,0,59,0,51,65.490,15.141,0,66,50,51,63.588,23.060,90,68,50,1976,63.686,26.373,0,59,0,51,79.961,20.527,0,84,50,51,78.314,29.281,90,93,50,1976,74.830,30.452,0,69,0,51,85.039,22.396,0,89,50,51,83.275,30.227,90,98,50,1976,79.197,32.343,0,75,0
339,51,66.020,13.769,0,66,50,51,66.078,24.153,90,71,50,1976,64.297,25.119,0,59,0,51,65.078,15.056,0,66,50,51,63.000,22.612,90,66,50,1976,63.330,26.324,0,59,0,51,79.039,19.752,0,84,50,51,78.157,29.449,90,93,50,1976,74.395,30.335,0,69,0,51,85.039,22.796,0,87,50,51,82.882,30.255,90,98,50,1976,79.025,32.418,0,75,0
340,51,66.333,13.683,0,66,50,51,65.980,24.336,90,69,50,1976,64.278,25.036,0,60,0,51,64.686,14.916,0,66,50,51,62.647,22.405,90,66,50,1976,62.993,26.227,0,57,0,51,78.804,19.911,0,84,50,51,77.118,28.534,90,91,50,1976,74.147,30.068,0,69,0,51,84.824,22.729,0,89,50,51,82.608,29.793,90,98,50,1976,78.846,32.410,0,73,0
341,51,66.118,13.679,0,64,50,51,66.137,24.302,90,69,50,1976,64.216,24.944,0,59,0,51,63.882,14.686,0,64,50,51,62.098,22.538,90,66,50,1976,62.589,25.953,0,57,0,51,77.804,19.468,0,80,50,51,78.020,28.973,90,91,50,1976,73.928,30.000,0,69,0,51,84.333,22.222,0,89,50,51,82.294,29.948,90,98,50,1976,78.720,32.395,0,73,0
342,51,66.412,13.921,0,64,50,51,65.863,24.386,90,69,50,1976,64.111,24.941,0,59,0,51,63.490,14.495,0,64,50,51,62.078,22.731,90,66,50,1976,62.116,25.710,0,57,0,51,77.980,19.254,0,84,50,51,76.412,28.280,90,89,50,1976,73.735,29.942,0,69,0,51,83.961,22.124,0,89,50,51,82.255,29.858,90,98,50,1976,78.637,32.344,0,73,0
343,51,66.333,13.728,0,66,50,51,65.686,23.984,90,69,50,1976,64.052,24.744,0,60,0,51,62.980,14.226,0,64,50,51,61.431,22.655,90,64,50,1976,61.688,25.638,0,55,0,51,76.863,18.905,0,82,50,51,76.098,28.592,90,89,50,1976,73.222,29.725,0,69,0,51,83.863,22.046,0,89,50,51,81.765,29.737,90,98,50,1976,78.616,32.233,0,73,0
344,51,66.294,13.780,0,66,50,51,65.725,24.121,90,71,50,1976,63.976,24.528,0,60,0,51,62.039,14.168,0,64,50,51,60.941,22.767,90,62,50,1976,61.207,25.410,0,55,0,51,76.941,18.957,0,80,50,51,76.157,28.501,90,89,50,1976,72.985,29.615,0,68,0,51,83.431,21.795,0,87,50,51,81.843,29.794,90,98,50,1976,78.395,32.101,0,73,0
345,51,66.118,13.969,0,66,50,51,65.608,24.043,90,71,50,1976,63.776,24.383,0,60,0,51,61.647,13.937,0,64,50,51,60.804,22.363,90,62,50,1976,60.835,25.295,0,55,0,51,76.451,18.876,0,80,50,51,76.098,28.715,90,89,50,1976,72.769,29.559,0,68,0,51,83.353,21.739,0,87,50,51,81.412,29.943,90,98,50,1976,78.176,31.997,0,73,0
346,51,66.098,14.120,0,64,50,51,65.686,23.552,90,71,50,1976,63.797,24.296,0,60,0,51,60.922,13.623,0,60,50,51,60.529,22.872,90,62,50,1976,60.192,25.040,0,55,0,51,75.863,18.871,0,80,50,51,74.843,28.028,90,85,50,1976,72.127,29.273,0,68,0,51,83.647,21.118,0,87,50,51,81.490,29.786,90,96,50,1976,77.982,31.857,0,73,0
347,51,67.000,13.794,0,64,50,51,66.098,23.769,90,71,50,1976,64.267,24.275,0,60,0,51,60.608,13.632,0,60,50,51,60.137,22.514,90,60,50,1976,59.949,24.912,0,53,0,51,75.824,18.790,0,78,50,51,74.980,28.351,90,85,50,1976,71.995,29.195,0,66,0,51,83.333,21.212,0,87,50,51,81.373,29.382,90,94,50,1976,77.954,31.745,0,73,0
348,51,68.255,14.369,0,66,50,51,67.275,24.022,90,73,50,1976,65.184,24.706,0,60,0,51,60.353,13.495,0,60,50,51,59.667,22.498,90,60,50,1976,59.626,24.832,0,53,0,51,74.941,18.423,0,80,50,51,75.549,28.390,90,87,50,1976,71.745,28.982,0,66,0,51,83.078,21.351,0,87,50,51,81.255,29.469,90,94,50,1976,77.677,31.652,0,73,0
349,51,69.549,15.261,0,68,50,51,67.686,23.740,90,73,50,1976,66.378,25.175,0,62,0,51,60.373,13.492,0,60,50,51,59.765,22.302,90,60,50,1976,59.387,24.520,0,53,0,51,75.686,18.772,0,82,50,51,74.275,27.861,90,82,50,1976,71.366,28.966,0,66,0,51,82.255,21.099,0,87,50,51,81.020,29.635,90,94,50,1976,77.487,31.576,0,73,0
350,51,71.863,16.241,0,69,50,51,69.216,23.974,90,76,50,1976,67.596,25.725,0,62,0,51,60.020,13.475,0,60,50,51,59.471,22.435,90,62,50,1976,58.962,24.432,0,53,0,51,74.784,18.155,0,78,50,51,73.941,27.862,90,85,50,1976,71.012,28.754,0,66,0,51,82.255,21.115,0,87,50,51,80.922,29.657,90,94,50,1976,77.237,31.568,0,73,0
351,51,72.961,16.715,0,69,50,51,70.118,24.486,90,76,50,1976,68.858,26.579,0,64,0,51,59.549,13.332,0,60,50,51,58.745,22.234,90,60,50,1976,58.652,24.294,0,53,0,51,74.255,18.452,0,76,50,51,73.588,27.827,90,82,50,1976,70.758,28.723,0,66,0,51,81.725,20.929,0,87,50,51,80.490,29.417,90,94,50,1976,76.901,31.402,0,71,0
352,51,74.784,18.024,0,73,50,51,71.431,24.941,90,78,50,1976,70.158,27.251,0,64,0,51,58.863,13.346,0,60,50,51,58.529,22.195,90,62,50,1976,58.438,24.266,0,53,0,51,73.078,17.547,0,76,50,51,73.373,27.974,90,82,50,1976,70.316,28.574,0,64,0,51,81.588,20.439,0,85,50,51,79.961,29.308,90,94,50,1976,76.733,31.329,0,73,0
353,51,75.922,18.177,0,76,50,51,72.569,25.713,90,80,50,1976,71.253,27.862,0,66,0,51,59.196,13.479,0,60,50,51,58.294,22.459,90,60,50,1976,58.318,24.307,0,53,0,51,73.451,17.500,0,76,50,51,72.608,27.983,90,82,50,1976,69.943,28.432,0,64,0,51,81.431,20.642,0,87,50,51,79.863,29.460,90,93,50,1976,76.418,31.162,0,71,0
354,51,77.235,18.063,0,75,50,51,74.373,26.441,90,85,50,1976,72.427,28.584,0,68,0,51,58.765,12.686,0,59,50,51,58.020,21.963,90,60,50,1976,58.047,24.126,0,53,0,51,72.627,17.666,0,75,50,51,72.490,27.751,90,82,50,1976,69.592,28.255,0,64,0,51,81.118,20.725,0,85,50,51,79.490,29.236,90,93,50,1976,76.208,30.955,0,71,0
355,51,77.843,18.652,0,78,50,51,75.216,26.910,90,85,50,1976,73.195,29.071,0,68,0,51,58.294,12.725,0,60,50,51,58.216,22.782,90,60,50,1976,58.011,24.030,0,53,0,51,72.667,17.125,0,75,50,51,72.588,27.748,90,82,50,1976,69.396,28.100,0,64,0,51,80.529,20.531,0,84,50,51,79.392,29.245,90,93,50,1976,75.825,30.766,0,71,0
356,51,78.490,19.066,0,78,50,51,76.196,27.075,90,85,50,1976,74.129,29.466,0,68,0,51,58.235,13.372,0,59,50,51,57.608,22.495,90,60,50,1976,57.868,24.121,0,53,0,51,72.098,16.922,0,75,50,51,72.314,28.063,90,84,50,1976,68.943,27.969,0,64,0,51,80.392,20.246,0,84,50,51,78.804,28.865,90,93,50,1976,75.658,30.568,0,71,0
357,51,79.451,19.791,0,78,50,51,76.608,27.306,90,87,50,1976,74.647,29.806,0,69,0,51,58.000,12.701,0,57,50,51,57.588,22.895,90,60,50,1976,57.806,24.127,0,53,0,51,71.373,16.637,0,75,50,51,71.353,27.506,90,80,50,1976,68.581,27.790,0,64,0,51,80.392,19.879,0,85,50,51,78.431,28.908,90,94,50,1976,75.322,30.523,0,71,0
358,51,80.294,19.593,0,80,50,51,78.059,27.844,90,87,50,1976,75.326,30.227,0,69,0,51,58.294,12.604,0,60,50,51,57.706,22.662,90,59,50,1976,57.815,24.292,0,53,0,51,71.078,16.709,0,73,50,51,71.216,27.842,90,82,50,1976,68.306,27.653,0,64,0,51,79.549,19.843,0,84,50,51,77.980,29.068,90,91,50,1976,75.024,30.301,0,71,0
359,51,80.412,20.014,0,82,50,51,78.667,27.975,90,89,50,1976,75.833,30.447,0,69,0,51,58.255,12.663,0,60,50,51,58.039,22.601,90,60,50,1976,57.932,24.364,0,53,0,51,70.137,16.214,0,73,50,51,70.412,27.361,90,80,50,1976,67.723,27.490,0,62,0,51,79.196,19.643,0,82,50,51,77.922,28.789,90,89,50,1976,74.743,30.109,0,71,0
360,51,80.804,20.121,0,80,50,51,79.176,28.139,90,89,50,1976,76.340,30.768,0,69,0,51,57.804,12.674,0,60,50,51,58.529,22.513,90,60,50,1976,57.973,24.338,0,53,0,51,70.412,16.472,0,71,50,51,70.020,27.155,90,78,50,1976,67.505,27.382,0,62,0,51,78.882,19.681,0,84,50,51,77.373,28.997,90,91,50,1976,74.367,29.890,0,69,0
361,51,81.451,20.679,0,82,50,51,79.804,28.559,90,89,50,1976,76.741,31.080,0,71,0,51,57.882,12.167,0,60,50,51,58.216,22.643,90,60,50,1976,57.950,24.427,0,53,0,51,68.843,15.874,0,73,50,51,69.765,27.208,90,76,50,1976,66.779,27.380,0,62,0,51,78.471,19.413,0,82,50,51,76.725,28.655,90,91,50,1976,73.688,29.721,0,69,0
362,51,82.059,20.639,0,82,50,51,80.451,29.158,90,93,50,1976,77.011,31.219,0,71,0,51,58.294,12.223,0,60,50,51,58.804,22.765,90,60,50,1976,58.073,24.615,0,53,0,51,69.275,16.076,0,73,50,51,68.745,26.459,90,76,50,1976,66.752,27.124,0,62,0,51,78.294,19.508,0,84,50,51,77.294,28.345,90,91,50,1976,73.562,29.679,0,69,0
363,51,82.157,20.358,0,80,50,51,80.078,28.589,90,89,50,1976,77.222,31.240,0,71,0,51,58.078,12.244,0,60,50,51,59.039,22.694,90,60,50,1976,58.258,24.548,0,53,0,51,68.275,15.686,0,71,50,51,69.333,27.200,90,75,50,1976,66.400,27.122,0,62,0,51,77.863,19.475,0,84,50,51,76.529,28.110,90,91,50,1976,73.322,29.532,0,69,0
364,51,82.059,20.604,0,80,50,51,80.902,29.071,90,91,50,1976,77.395,31.366,0,71,0,51,58.275,12.131,0,60,50,51,59.137,23.067,90,62,50,1976,58.372,24.605,0,53,0,51,68.275,15.482,0,71,50,51,68.059,26.729,90,75,50,1976,66.048,26.844,0,60,0,51,77.196,19.376,0,82,50,51,75.902,27.947,90,89,50,1976,73.055,29.316,0,68,0
365,51,82.020,20.617,0,80,50,51,81.137,29.234,90,94,50,1976,77.376,31.381,0,71,0,51,58.137,11.866,0,59,50,51,59.294,22.667,90,62,50,1976,58.505,24.617,0,53,0,51,67.510,15.250,0,71,50,51,68.039,26.537,90,76,50,1976,65.721,26.887,0,60,0,51,76.941,18.895,0,80,50,51,75.353,27.775,90,89,50,1976,72.672,29.217,0,68,0
366,51,81.706,20.695,0,80,50,51,80.471,28.770,90,89,50,1976,77.337,31.363,0,71,0,51,58.157,11.999,0,59,50,51,59.137,22.817,90,62,50,1976,58.522,24.577,0,53,0,51,67.333,15.227,0,71,50,51,67.882,26.286,90,76,50,1976,65.328,26.691,0,60,0,51,76.588,18.662,0,80,50,51,74.647,27.619,90,87,50,1976,72.316,29.166,0,68,0
367,51,81.765,20.284,0,82,50,51,80.471,28.952,90,89,50,1976,77.229,31.299,0,71,0,51,58.706,12.264,0,60,50,51,59.824,23.425,90,62,50,1976,58.634,24.486,0,53,0,51,66.627,14.888,0,69,50,51,67.569,26.339,90,75,50,1976,65.146,26.478,0,60,0,51,76.255,18.675,0,80,50,51,74.431,27.539,90,87,50,1976,71.874,29.026,0,66,0
368,51,81.412,20.379,0,80,50,51,80.059,28.347,90,91,50,1976,77.056,31.228,0,71,0,51,58.569,12.261,0,60,50,51,59.627,23.009,90,60,50,1976,58.486,24.193,0,53,0,51,66.176,14.649,0,68,50,51,67.490,26.367,90,75,50,1976,64.844,26.339,0,60,0,51,75.686,19.354,0,80,50,51,73.882,27.231,90,85,50,1976,71.585,28.858,0,68,0
