 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Min(linea_horizontal_1),Max(linea_horizontal_1),Angle(linea_horizontal_1),Feret(linea_horizontal_1),FeretX(linea_horizontal_1),FeretY(linea_horizontal_1),FeretAngle(linea_horizontal_1),MinFeret(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Min(linea_vertical_1),Max(linea_vertical_1),Angle(linea_vertical_1),Feret(linea_vertical_1),FeretX(linea_vertical_1),FeretY(linea_vertical_1),FeretAngle(linea_vertical_1),MinFeret(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Min(ovalo_1),Max(ovalo_1),Feret(ovalo_1),FeretX(ovalo_1),FeretY(ovalo_1),FeretAngle(ovalo_1),MinFeret(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Min(linea_horizontal_2),Max(linea_horizontal_2),Angle(linea_horizontal_2),Feret(linea_horizontal_2),FeretX(linea_horizontal_2),FeretY(linea_horizontal_2),FeretAngle(linea_horizontal_2),MinFeret(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Min(linea_vertical_2),Max(linea_vertical_2),Angle(linea_vertical_2),Feret(linea_vertical_2),FeretX(linea_vertical_2),FeretY(linea_vertical_2),FeretAngle(linea_vertical_2),MinFeret(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Min(ovalo_2),Max(ovalo_2),Feret(ovalo_2),FeretX(ovalo_2),FeretY(ovalo_2),FeretAngle(ovalo_2),MinFeret(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Min(linea_horizontal_3),Max(linea_horizontal_3),Angle(linea_horizontal_3),Feret(linea_horizontal_3),FeretX(linea_horizontal_3),FeretY(linea_horizontal_3),FeretAngle(linea_horizontal_3),MinFeret(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Min(linea_vertical_3),Max(linea_vertical_3),Angle(linea_vertical_3),Feret(linea_vertical_3),FeretX(linea_vertical_3),FeretY(linea_vertical_3),FeretAngle(linea_vertical_3),MinFeret(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Min(ovalo_3),Max(ovalo_3),Feret(ovalo_3),FeretX(ovalo_3),FeretY(ovalo_3),FeretAngle(ovalo_3),MinFeret(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Min(linea_horizontal_4),Max(linea_horizontal_4),Angle(linea_horizontal_4),Feret(linea_horizontal_4),FeretX(linea_horizontal_4),FeretY(linea_horizontal_4),FeretAngle(linea_horizontal_4),MinFeret(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Min(linea_vertical_4),Max(linea_vertical_4),Angle(linea_vertical_4),Feret(linea_vertical_4),FeretX(linea_vertical_4),FeretY(linea_vertical_4),FeretAngle(linea_vertical_4),MinFeret(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Min(ovalo_4),Max(ovalo_4),Feret(ovalo_4),FeretX(ovalo_4),FeretY(ovalo_4),FeretAngle(ovalo_4),MinFeret(ovalo_4)
269,51,80.627,14.832,44,102,0,50,96,66,0,0,50,51,94.529,27.992,60,141,90,50,121,41,90,0,50,1976,86.973,25.195,35,146,50,96,66,0,50,51,92.608,9.888,53,105,0,50,96,167,0,0,50,51,97.784,22.785,62,141,90,50,121,142,90,0,50,1976,97.209,24.659,39,166,50,96,167,0,50,49,110.857,18.212,62,166,0,48,96,268,0,0,48,51,101.941,22.404,69,130,90,50,120,243,90,0,50,1888,110.762,28.618,17,255,50,120,293,90,48,47,96.894,7.949,82,121,0,46,96,369,0,0,46,51,100.902,23.979,64,132,90,50,119,344,90,0,50,1804,97.854,23.496,46,143,50,119,394,90,46
270,51,77.314,13.503,44,94,0,50,96,66,0,0,50,51,91.451,26.749,62,141,90,50,121,41,90,0,50,1976,85.172,24.347,35,148,50,96,66,0,50,51,95.510,10.439,55,112,0,50,96,167,0,0,50,51,99.314,22.578,64,145,90,50,121,142,90,0,50,1976,98.734,24.598,39,168,50,96,167,0,50,49,110.265,16.491,64,164,0,48,96,268,0,0,48,51,104.353,23.103,69,132,90,50,120,243,90,0,50,1888,111.980,28.605,16,255,50,120,293,90,48,47,96.383,7.551,82,118,0,46,96,369,0,0,46,51,99.902,23.739,64,130,90,50,119,344,90,0,50,1804,97.045,23.264,41,141,50,119,394,90,46
271,51,81.745,16.102,44,105,0,50,96,66,0,0,50,51,96.157,28.286,60,145,90,50,121,41,90,0,50,1976,87.934,25.581,35,150,50,96,66,0,50,51,97.706,11.521,53,116,0,50,96,167,0,0,50,51,101.627,22.801,64,143,90,50,121,142,90,0,50,1976,100.974,25.135,41,159,50,96,167,0,50,49,108.163,14.648,64,146,0,48,96,268,0,0,48,51,104.627,22.136,73,132,90,50,120,243,90,0,50,1888,111.922,28.543,5,255,50,120,293,90,48,47,95.766,7.478,80,114,0,46,96,369,0,0,46,51,98.314,23.744,62,130,90,50,119,344,90,0,50,1804,95.676,23.101,42,139,50,119,394,90,46
272,51,79.922,16.597,41,103,0,50,96,66,0,0,50,51,92.961,28.467,60,143,90,50,121,41,90,0,50,1976,86.740,25.406,35,152,50,96,66,0,50,51,99.510,12.199,55,118,0,50,96,167,0,0,50,51,104.275,23.525,66,146,90,50,121,142,90,0,50,1976,103.161,26.057,41,166,50,96,167,0,50,49,106.755,14.197,64,145,0,48,96,268,0,0,48,51,103.804,22.066,73,137,90,50,120,243,90,0,50,1888,111.818,28.647,5,255,50,120,293,90,48,47,95.064,7.121,80,112,0,46,96,369,0,0,46,51,97.863,23.874,60,132,90,50,119,344,90,0,50,1804,95.354,23.003,42,137,50,119,394,90,46
273,51,84.765,18.051,46,110,0,50,96,66,0,0,50,51,97.235,29.681,59,150,90,50,121,41,90,0,50,1976,90.707,27.735,37,161,50,96,66,0,50,51,101.431,12.486,55,123,0,50,96,167,0,0,50,51,107.529,22.796,69,152,90,50,121,142,90,0,50,1976,105.051,25.604,41,166,50,96,167,0,50,49,106.347,14.624,62,146,0,48,96,268,0,0,48,51,102.863,22.447,73,137,90,50,120,243,90,0,50,1888,111.915,28.660,5,255,50,120,293,90,48,47,94.468,7.372,80,112,0,46,96,369,0,0,46,51,97.392,23.607,59,132,90,50,119,344,90,0,50,1804,94.679,22.777,42,137,50,119,394,90,46
274,51,84.020,19.043,44,109,0,50,96,66,0,0,50,51,97.804,32.612,60,161,90,50,121,41,90,0,50,1976,91.630,29.351,35,171,50,96,66,0,50,51,101.137,13.367,55,125,0,50,96,167,0,0,50,51,110.510,24.709,69,164,90,50,121,142,90,0,50,1976,105.226,25.401,41,173,50,96,167,0,50,49,105.347,13.755,57,130,0,48,96,268,0,0,48,51,104.118,22.642,76,137,90,50,120,243,90,0,50,1888,112.197,28.764,5,255,50,120,293,90,48,47,93.277,7.359,80,112,0,46,96,369,0,0,46,51,96.275,23.524,59,132,90,50,119,344,90,0,50,1804,93.830,22.751,41,137,50,119,394,90,46
275,51,85.078,18.873,46,109,0,50,96,66,0,0,50,51,98.039,31.219,60,153,90,50,121,41,90,0,50,1976,92.310,29.033,35,168,50,96,66,0,50,51,99.255,13.370,51,127,0,50,96,167,0,0,50,51,111.216,25.634,71,170,90,50,121,142,90,0,50,1976,104.659,25.954,41,184,50,96,167,0,50,49,104.061,13.391,55,130,0,48,96,268,0,0,48,51,104.902,23.275,76,141,90,50,120,243,90,0,50,1888,112.578,28.910,5,255,50,120,293,90,48,47,93.064,7.420,76,110,0,46,96,369,0,0,46,51,95.412,23.167,59,134,90,50,119,344,90,0,50,1804,93.160,22.473,42,137,50,119,394,90,46
276,51,84.549,17.942,46,107,0,50,96,66,0,0,50,51,98.490,30.205,60,146,90,50,121,41,90,0,50,1976,90.998,27.763,35,159,50,96,66,0,50,51,98.196,13.626,51,125,0,50,96,167,0,0,50,51,111.314,25.385,69,171,90,50,121,142,90,0,50,1976,104.222,26.669,39,186,50,96,167,0,50,49,104.612,13.260,55,132,0,48,96,268,0,0,48,51,105.902,23.458,76,141,90,50,120,243,90,0,50,1888,112.658,28.546,5,255,50,120,293,90,48,47,92.213,7.363,76,110,0,46,96,369,0,0,46,51,94.686,23.504,57,130,90,50,119,344,90,0,50,1804,92.455,22.464,42,136,50,119,394,90,46
277,51,80.824,15.513,44,100,0,50,96,66,0,0,50,51,97.784,30.641,60,148,90,50,121,41,90,0,50,1976,89.886,27.349,35,159,50,96,66,0,50,51,97.078,13.800,53,123,0,50,96,167,0,0,50,51,110.922,24.940,69,166,90,50,121,142,90,0,50,1976,104.026,27.079,39,184,50,96,167,0,50,49,104.776,13.860,55,134,0,48,96,268,0,0,48,51,105.667,23.916,75,141,90,50,120,243,90,0,50,1888,112.461,28.396,35,255,50,120,293,90,48,47,91.723,7.421,76,110,0,46,96,369,0,0,46,51,93.961,23.131,57,128,90,50,119,344,90,0,50,1804,91.988,22.256,42,136,50,119,394,90,46
278,51,82.608,16.649,46,103,0,50,96,66,0,0,50,51,98.941,31.510,59,146,90,50,121,41,90,0,50,1976,90.719,28.172,35,155,50,96,66,0,50,51,96.765,13.851,53,121,0,50,96,167,0,0,50,51,111.020,25.385,69,170,90,50,121,142,90,0,50,1976,104.111,27.557,41,184,50,96,167,0,50,49,104.388,13.399,59,132,0,48,96,268,0,0,48,51,105.118,23.297,75,141,90,50,120,243,90,0,50,1888,112.492,28.255,41,255,50,120,293,90,48,47,91.043,7.181,76,110,0,46,96,369,0,0,46,51,93.706,22.949,57,130,90,50,119,344,90,0,50,1804,91.603,22.185,46,136,50,119,394,90,46
279,51,78.294,14.130,44,94,0,50,96,66,0,0,50,51,96.902,33.484,59,157,90,50,121,41,90,0,50,1976,88.416,27.923,35,171,50,96,66,0,50,51,96.902,14.503,51,125,0,50,96,167,0,0,50,51,111.431,25.596,69,170,90,50,121,142,90,0,50,1976,104.309,27.881,41,187,50,96,167,0,50,49,104.286,13.334,60,134,0,48,96,268,0,0,48,51,105.020,23.335,75,143,90,50,120,243,90,0,50,1888,112.499,28.660,34,255,50,120,293,90,48,47,90.936,6.992,75,109,0,46,96,369,0,0,46,51,93.392,23.191,55,132,90,50,119,344,90,0,50,1804,91.378,22.184,46,136,50,119,394,90,46
280,51,81.686,15.574,46,103,0,50,96,66,0,0,50,51,98.627,32.937,55,153,90,50,121,41,90,0,50,1976,90.455,28.970,37,179,50,96,66,0,50,51,96.588,14.414,53,123,0,50,96,167,0,0,50,51,111.627,25.780,68,171,90,50,121,142,90,0,50,1976,104.320,28.108,41,189,50,96,167,0,50,49,103.735,12.364,57,127,0,48,96,268,0,0,48,51,104.373,23.553,75,141,90,50,120,243,90,0,50,1888,112.323,28.873,46,255,50,120,293,90,48,47,91.426,6.626,76,107,0,46,96,369,0,0,46,51,92.784,23.027,57,132,90,50,119,344,90,0,50,1804,91.559,22.150,44,136,50,119,394,90,46
281,51,77.941,14.172,44,94,0,50,96,66,0,0,50,51,97.039,34.380,57,159,90,50,121,41,90,0,50,1976,88.547,28.652,37,180,50,96,66,0,50,51,96.843,14.290,53,123,0,50,96,167,0,0,50,51,111.333,26.075,68,173,90,50,121,142,90,0,50,1976,104.445,28.156,41,189,50,96,167,0,50,49,103.918,12.736,60,127,0,48,96,268,0,0,48,51,103.431,24.184,75,139,90,50,120,243,90,0,50,1888,111.877,29.597,46,255,50,120,293,90,48,47,91.702,6.623,76,105,0,46,96,369,0,0,46,51,93.118,23.124,57,130,90,50,119,344,90,0,50,1804,91.743,22.096,48,137,50,119,394,90,46
282,51,80.843,15.389,48,102,0,50,96,66,0,0,50,51,99.549,34.001,57,155,90,50,121,41,90,0,50,1976,90.443,29.547,37,184,50,96,66,0,50,51,96.725,14.185,53,123,0,50,96,167,0,0,50,51,111.157,25.825,68,171,90,50,121,142,90,0,50,1976,104.425,28.291,39,187,50,96,167,0,50,49,103.020,12.653,64,127,0,48,96,268,0,0,48,51,103.020,24.298,75,141,90,50,120,243,90,0,50,1888,111.720,29.782,32,255,50,120,293,90,48,47,93.553,6.912,76,107,0,46,96,369,0,0,46,51,94.333,22.842,59,132,90,50,119,344,90,0,50,1804,93.069,22.160,48,139,50,119,394,90,46
283,51,78.373,14.300,44,98,0,50,96,66,0,0,50,51,97.902,35.048,57,157,90,50,121,41,90,0,50,1976,89.063,29.251,37,180,50,96,66,0,50,51,96.608,14.234,53,123,0,50,96,167,0,0,50,51,111.157,26.048,68,171,90,50,121,142,90,0,50,1976,104.413,28.520,41,189,50,96,167,0,50,49,103.469,13.035,62,134,0,48,96,268,0,0,48,51,102.667,24.459,75,139,90,50,120,243,90,0,50,1888,111.249,29.931,30,255,50,120,293,90,48,47,95.936,6.898,78,109,0,46,96,369,0,0,46,51,95.765,21.790,60,132,90,50,119,344,90,0,50,1804,94.674,22.133,48,139,50,119,394,90,46
284,51,81.451,15.435,46,102,0,50,96,66,0,0,50,51,100.431,34.597,59,159,90,50,121,41,90,0,50,1976,90.888,29.699,37,180,50,96,66,0,50,51,96.529,14.576,53,125,0,50,96,167,0,0,50,51,111.569,27.492,66,180,90,50,121,142,90,0,50,1976,104.360,28.909,41,195,50,96,167,0,50,49,102.878,12.990,64,136,0,48,96,268,0,0,48,51,101.627,24.087,73,141,90,50,120,243,90,0,50,1888,110.907,29.971,46,255,50,120,293,90,48,47,97.574,7.879,76,112,0,46,96,369,0,0,46,51,97.765,21.539,62,134,90,50,119,344,90,0,50,1804,96.235,22.201,48,146,50,119,394,90,46
285,51,80.059,14.621,46,98,0,50,96,66,0,0,50,51,100.157,34.311,59,155,90,50,121,41,90,0,50,1976,90.647,29.682,37,177,50,96,66,0,50,51,96.039,14.121,53,125,0,50,96,167,0,0,50,51,109.902,27.734,66,180,90,50,121,142,90,0,50,1976,103.891,29.005,41,198,50,96,167,0,50,49,103.367,13.500,62,139,0,48,96,268,0,0,48,51,101.039,23.683,71,139,90,50,120,243,90,0,50,1888,110.329,29.931,41,255,50,120,293,90,48,47,99.213,7.387,78,110,0,46,96,369,0,0,46,51,99.235,21.034,64,132,90,50,119,344,90,0,50,1804,97.929,22.435,50,152,50,119,394,90,46
286,51,79.529,14.324,46,98,0,50,96,66,0,0,50,51,99.059,35.168,57,155,90,50,121,41,90,0,50,1976,90.330,29.771,35,184,50,96,66,0,50,51,95.333,13.813,51,121,0,50,96,167,0,0,50,51,109.627,27.428,64,177,90,50,121,142,90,0,50,1976,103.368,29.012,39,195,50,96,167,0,50,49,102.388,14.468,55,143,0,48,96,268,0,0,48,51,99.765,23.811,69,136,90,50,120,243,90,0,50,1888,109.612,30.185,28,255,50,120,293,90,48,47,100.702,6.335,80,110,0,46,96,369,0,0,46,51,100.706,20.395,66,130,90,50,119,344,90,0,50,1804,98.813,21.322,51,146,50,119,394,90,46
287,51,80.784,15.027,46,100,0,50,96,66,0,0,50,51,99.784,34.712,55,153,90,50,121,41,90,0,50,1976,91.171,30.075,39,189,50,96,66,0,50,51,94.902,13.085,53,119,0,50,96,167,0,0,50,51,109.000,27.122,64,177,90,50,121,142,90,0,50,1976,103.374,28.963,41,195,50,96,167,0,50,49,102.490,15.265,57,146,0,48,96,268,0,0,48,51,99.922,24.080,71,136,90,50,120,243,90,0,50,1888,109.374,30.415,5,255,50,120,293,90,48,47,99.787,6.290,82,118,0,46,96,369,0,0,46,51,100.549,19.771,66,127,90,50,119,344,90,0,50,1804,99.122,20.657,51,145,50,119,394,90,46
288,51,79.882,14.291,46,100,0,50,96,66,0,0,50,51,99.020,33.691,59,153,90,50,121,41,90,0,50,1976,90.328,29.434,39,184,50,96,66,0,50,51,94.863,12.901,53,119,0,50,96,167,0,0,50,51,108.686,26.985,64,175,90,50,121,142,90,0,50,1976,102.993,28.914,39,191,50,96,167,0,50,49,102.163,15.737,57,150,0,48,96,268,0,0,48,51,99.196,24.072,69,136,90,50,120,243,90,0,50,1888,109.064,30.444,5,255,50,120,293,90,48,47,99.574,7.125,82,121,0,46,96,369,0,0,46,51,101.627,20.042,68,130,90,50,119,344,90,0,50,1804,100.085,20.880,53,145,50,119,394,90,46
289,51,81.961,15.164,46,102,0,50,96,66,0,0,50,51,100.333,33.537,59,148,90,50,121,41,90,0,50,1976,91.473,29.720,39,182,50,96,66,0,50,51,94.529,12.653,53,118,0,50,96,167,0,0,50,51,108.353,26.614,64,173,90,50,121,142,90,0,50,1976,102.681,28.635,41,189,50,96,167,0,50,49,101.918,17.246,55,153,0,48,96,268,0,0,48,51,99.137,24.285,69,136,90,50,120,243,90,0,50,1888,108.783,30.519,5,255,50,120,293,90,48,47,101.234,8.646,84,128,0,46,96,369,0,0,46,51,104.569,20.367,71,132,90,50,119,344,90,0,50,1804,101.364,21.368,55,146,50,119,394,90,46
290,51,78.961,14.009,46,100,0,50,96,66,0,0,50,51,98.039,32.798,57,152,90,50,121,41,90,0,50,1976,89.594,28.779,37,179,50,96,66,0,50,51,94.569,12.146,55,118,0,50,96,167,0,0,50,51,107.745,27.052,62,175,90,50,121,142,90,0,50,1976,102.290,28.597,41,186,50,96,167,0,50,49,101.449,17.157,53,152,0,48,96,268,0,0,48,51,98.235,23.997,69,136,90,50,120,243,90,0,50,1888,108.142,30.580,5,255,50,120,293,90,48,47,101.745,9.169,85,127,0,46,96,369,0,0,46,51,106.647,20.990,73,136,90,50,119,344,90,0,50,1804,102.242,21.724,55,145,50,119,394,90,46
291,51,81.569,14.686,46,102,0,50,96,66,0,0,50,51,100.608,33.687,57,150,90,50,121,41,90,0,50,1976,91.223,29.585,39,186,50,96,66,0,50,51,93.490,12.494,53,114,0,50,96,167,0,0,50,51,106.882,26.867,64,173,90,50,121,142,90,0,50,1976,101.622,28.473,41,184,50,96,167,0,50,49,100.571,17.433,51,152,0,48,96,268,0,0,48,51,97.686,24.080,68,136,90,50,120,243,90,0,50,1888,107.644,30.519,5,255,50,120,293,90,48,47,101.787,9.840,85,128,0,46,96,369,0,0,46,51,106.588,20.754,75,139,90,50,119,344,90,0,50,1804,102.688,21.904,55,145,50,119,394,90,46
292,51,78.863,13.663,46,98,0,50,96,66,0,0,50,51,97.608,32.702,57,148,90,50,121,41,90,0,50,1976,89.403,28.687,39,184,50,96,66,0,50,51,93.392,12.154,53,112,0,50,96,167,0,0,50,51,106.255,26.755,64,173,90,50,121,142,90,0,50,1976,101.277,28.182,41,182,50,96,167,0,50,49,100.041,16.852,50,155,0,48,96,268,0,0,48,51,97.098,24.108,68,134,90,50,120,243,90,0,50,1888,107.153,30.487,5,255,50,120,293,90,48,47,101.830,9.946,85,128,0,46,96,369,0,0,46,51,107.922,21.207,75,141,90,50,119,344,90,0,50,1804,103.252,22.159,55,146,50,119,394,90,46
293,51,81.353,14.003,46,98,0,50,96,66,0,0,50,51,99.725,32.504,60,146,90,50,121,41,90,0,50,1976,90.577,28.980,39,184,50,96,66,0,50,51,92.941,12.219,53,114,0,50,96,167,0,0,50,51,105.765,26.065,64,170,90,50,121,142,90,0,50,1976,100.852,28.040,39,175,50,96,167,0,50,49,99.735,16.560,50,150,0,48,96,268,0,0,48,51,96.980,23.786,68,134,90,50,120,243,90,0,50,1888,106.798,30.539,5,255,50,120,293,90,48,47,102.553,10.365,85,132,0,46,96,369,0,0,46,51,108.098,20.991,75,137,90,50,119,344,90,0,50,1804,103.517,22.338,55,148,50,119,394,90,46
294,51,80.255,13.365,46,100,0,50,96,66,0,0,50,51,98.118,31.911,60,148,90,50,121,41,90,0,50,1976,89.601,28.234,39,184,50,96,66,0,50,51,92.549,11.965,51,114,0,50,96,167,0,0,50,51,104.647,26.284,62,168,90,50,121,142,90,0,50,1976,100.489,27.823,41,173,50,96,167,0,50,49,101.061,16.471,60,161,0,48,96,268,0,0,48,51,96.725,23.841,66,136,90,50,120,243,90,0,50,1888,106.386,30.263,5,255,50,120,293,90,48,47,102.596,10.221,85,132,0,46,96,369,0,0,46,51,108.314,21.166,76,137,90,50,119,344,90,0,50,1804,103.871,22.387,55,148,50,119,394,90,46
295,51,81.059,13.972,48,100,0,50,96,66,0,0,50,51,99.000,31.677,59,146,90,50,121,41,90,0,50,1976,90.273,28.131,37,177,50,96,66,0,50,51,91.882,12.206,51,118,0,50,96,167,0,0,50,51,104.608,26.005,62,166,90,50,121,142,90,0,50,1976,100.026,27.610,39,173,50,96,167,0,50,49,101.143,15.753,60,157,0,48,96,268,0,0,48,51,96.235,24.109,68,134,90,50,120,243,90,0,50,1888,105.953,30.195,12,255,50,120,293,90,48,47,103.426,10.312,85,132,0,46,96,369,0,0,46,51,108.294,21.541,76,137,90,50,119,344,90,0,50,1804,104.127,22.455,55,148,50,119,394,90,46
296,51,80.725,13.926,48,100,0,50,96,66,0,0,50,51,98.216,31.385,60,145,90,50,121,41,90,0,50,1976,89.899,27.712,39,175,50,96,66,0,50,51,91.588,11.449,51,114,0,50,96,167,0,0,50,51,103.549,25.299,62,162,90,50,121,142,90,0,50,1976,99.624,27.263,39,173,50,96,167,0,50,49,100.755,15.424,57,153,0,48,96,268,0,0,48,51,95.941,24.006,64,134,90,50,120,243,90,0,50,1888,105.530,30.116,25,255,50,120,293,90,48,47,102.489,9.826,84,128,0,46,96,369,0,0,46,51,108.784,22.054,76,139,90,50,119,344,90,0,50,1804,104.147,22.660,57,148,50,119,394,90,46
297,51,80.137,13.692,46,100,0,50,96,66,0,0,50,51,97.784,30.805,60,145,90,50,121,41,90,0,50,1976,89.363,27.133,39,171,50,96,66,0,50,51,91.784,11.339,51,114,0,50,96,167,0,0,50,51,103.392,24.755,62,161,90,50,121,142,90,0,50,1976,99.284,27.141,39,173,50,96,167,0,50,49,100.184,15.094,59,152,0,48,96,268,0,0,48,51,95.392,23.532,64,132,90,50,120,243,90,0,50,1888,105.173,30.117,30,255,50,120,293,90,48,47,102.553,9.875,85,128,0,46,96,369,0,0,46,51,108.922,22.364,76,141,90,50,119,344,90,0,50,1804,104.356,22.746,57,150,50,119,394,90,46
298,51,81.157,14.202,46,102,0,50,96,66,0,0,50,51,98.647,30.534,60,145,90,50,121,41,90,0,50,1976,89.972,27.389,37,173,50,96,66,0,50,51,91.549,11.082,51,114,0,50,96,167,0,0,50,51,103.333,24.729,64,159,90,50,121,142,90,0,50,1976,98.937,26.968,39,171,50,96,167,0,50,49,99.633,15.389,57,153,0,48,96,268,0,0,48,51,95.157,23.632,64,130,90,50,120,243,90,0,50,1888,104.690,30.231,34,255,50,120,293,90,48,47,102.574,9.853,84,128,0,46,96,369,0,0,46,51,108.490,22.414,76,141,90,50,119,344,90,0,50,1804,104.282,22.840,57,150,50,119,394,90,46
299,51,80.196,13.285,46,102,0,50,96,66,0,0,50,51,97.824,30.558,60,145,90,50,121,41,90,0,50,1976,88.753,26.648,37,171,50,96,66,0,50,51,91.078,11.043,53,114,0,50,96,167,0,0,50,51,102.686,24.404,64,157,90,50,121,142,90,0,50,1976,98.498,26.692,39,168,50,96,167,0,50,49,99.204,14.183,62,145,0,48,96,268,0,0,48,51,94.765,23.980,62,132,90,50,120,243,90,0,50,1888,104.387,30.249,30,255,50,120,293,90,48,47,102.574,9.719,84,132,0,46,96,369,0,0,46,51,107.745,22.691,73,141,90,50,119,344,90,0,50,1804,103.742,23.385,55,152,50,119,394,90,46
300,51,80.980,14.100,46,100,0,50,96,66,0,0,50,51,98.569,29.305,62,143,90,50,121,41,90,0,50,1976,89.632,26.970,37,173,50,96,66,0,50,51,90.608,10.881,53,110,0,50,96,167,0,0,50,51,102.255,24.042,64,152,90,50,121,142,90,0,50,1976,98.289,26.398,39,164,50,96,167,0,50,49,99.408,13.474,64,143,0,48,96,268,0,0,48,51,94.490,23.713,62,130,90,50,120,243,90,0,50,1888,103.993,30.250,30,255,50,120,293,90,48,47,102.468,9.491,84,128,0,46,96,369,0,0,46,51,106.667,23.320,71,141,90,50,119,344,90,0,50,1804,103.104,24.106,53,153,50,119,394,90,46
301,51,79.157,13.314,46,98,0,50,96,66,0,0,50,51,96.176,29.632,60,145,90,50,121,41,90,0,50,1976,87.933,26.253,37,166,50,96,66,0,50,51,90.196,10.716,51,109,0,50,96,167,0,0,50,51,100.961,23.533,62,148,90,50,121,142,90,0,50,1976,97.724,26.131,39,170,50,96,167,0,50,49,98.490,11.580,64,134,0,48,96,268,0,0,48,51,94.020,23.711,62,128,90,50,120,243,90,0,50,1888,103.263,30.166,5,255,50,120,293,90,48,47,102.340,9.291,84,128,0,46,96,369,0,0,46,51,105.745,23.462,73,137,90,50,119,344,90,0,50,1804,102.275,24.171,53,153,50,119,394,90,46
302,51,80.980,14.751,44,102,0,50,96,66,0,0,50,51,97.627,28.767,60,141,90,50,121,41,90,0,50,1976,89.309,26.788,37,168,50,96,66,0,50,51,90.176,10.746,51,109,0,50,96,167,0,0,50,51,100.667,23.491,62,150,90,50,121,142,90,0,50,1976,97.470,25.808,39,170,50,96,167,0,50,49,98.776,11.868,60,136,0,48,96,268,0,0,48,51,93.882,23.382,60,127,90,50,120,243,90,0,50,1888,103.405,30.388,5,255,50,120,293,90,48,47,101.936,8.884,82,127,0,46,96,369,0,0,46,51,105.569,23.106,71,139,90,50,119,344,90,0,50,1804,101.943,24.053,51,152,50,119,394,90,46
303,51,79.608,14.424,44,102,0,50,96,66,0,0,50,51,96.510,28.904,60,139,90,50,121,41,90,0,50,1976,87.960,26.132,37,164,50,96,66,0,50,51,90.255,10.710,51,109,0,50,96,167,0,0,50,51,100.490,23.662,62,150,90,50,121,142,90,0,50,1976,97.299,25.622,39,170,50,96,167,0,50,49,97.918,11.811,59,136,0,48,96,268,0,0,48,51,93.510,23.405,62,127,90,50,120,243,90,0,50,1888,103.079,30.244,5,255,50,120,293,90,48,47,100.574,8.824,82,127,0,46,96,369,0,0,46,51,104.706,23.173,71,136,90,50,119,344,90,0,50,1804,101.269,24.046,51,152,50,119,394,90,46
304,51,80.725,14.238,48,100,0,50,96,66,0,0,50,51,96.843,28.120,60,141,90,50,121,41,90,0,50,1976,88.817,26.278,37,164,50,96,66,0,50,51,90.647,10.350,53,107,0,50,96,167,0,0,50,51,100.098,23.571,60,148,90,50,121,142,90,0,50,1976,97.154,25.509,39,171,50,96,167,0,50,49,97.939,11.643,62,130,0,48,96,268,0,0,48,51,93.667,22.874,62,128,90,50,120,243,90,0,50,1888,103.165,30.253,5,255,50,120,293,90,48,47,99.936,8.375,82,125,0,46,96,369,0,0,46,51,104.314,23.160,69,137,90,50,119,344,90,0,50,1804,100.561,23.919,50,148,50,119,394,90,46
305,51,80.235,14.394,46,102,0,50,96,66,0,0,50,51,96.255,27.574,60,137,90,50,121,41,90,0,50,1976,88.181,25.790,37,164,50,96,66,0,50,51,90.608,10.106,53,109,0,50,96,167,0,0,50,51,99.804,23.678,60,152,90,50,121,142,90,0,50,1976,96.967,25.252,39,171,50,96,167,0,50,49,97.735,10.253,66,119,0,48,96,268,0,0,48,51,93.686,22.887,62,127,90,50,120,243,90,0,50,1888,103.182,30.248,5,255,50,120,293,90,48,47,99.170,7.648,80,121,0,46,96,369,0,0,46,51,102.980,23.237,69,134,90,50,119,344,90,0,50,1804,99.810,23.785,50,146,50,119,394,90,46
