 ,Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Min(linea_horizontal_1),Max(linea_horizontal_1),Angle(linea_horizontal_1),Length(linea_horizontal_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Min(linea_vertical_1),Max(linea_vertical_1),Angle(linea_vertical_1),Length(linea_vertical_1),Mean(ovalo_1),StdDev(ovalo_1),Min(ovalo_1),Max(ovalo_1),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Min(linea_horizontal_2),Max(linea_horizontal_2),Angle(linea_horizontal_2),Length(linea_horizontal_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Min(linea_vertical_2),Max(linea_vertical_2),Angle(linea_vertical_2),Length(linea_vertical_2),Mean(ovalo_2),StdDev(ovalo_2),Min(ovalo_2),Max(ovalo_2),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Min(linea_horizontal_3),Max(linea_horizontal_3),Angle(linea_horizontal_3),Length(linea_horizontal_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Min(linea_vertical_3),Max(linea_vertical_3),Angle(linea_vertical_3),Length(linea_vertical_3),Mean(ovalo_3),StdDev(ovalo_3),Min(ovalo_3),Max(ovalo_3),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Min(linea_horizontal_4),Max(linea_horizontal_4),Angle(linea_horizontal_4),Length(linea_horizontal_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Min(linea_vertical_4),Max(linea_vertical_4),Angle(linea_vertical_4),Length(linea_vertical_4),Mean(ovalo_4),StdDev(ovalo_4),Min(ovalo_4),Max(ovalo_4)
149,77.745,26.117,42,148,0,50,91.451,21.964,55,136,90,50,88.111,23.720,19,170,65.843,22.775,34,130,0,50,75.196,16.576,50,114,90,50,73.576,19.400,14,145,67.882,20.033,42,125,0,50,81.333,20.613,53,136,90,50,80.769,24.548,14,191,72.804,22.827,39,130,0,50,88.451,20.461,55,132,90,50,85.547,23.874,10,180
150,78.843,27.057,42,155,0,50,92.157,22.959,51,141,90,50,88.739,24.089,19,173,68.216,23.607,35,130,0,50,77.373,17.246,50,116,90,50,75.801,19.862,14,148,68.000,20.842,42,123,0,50,80.804,20.930,51,136,90,50,80.196,24.610,14,193,71.824,21.942,41,130,0,50,88.000,21.262,53,132,90,50,85.138,24.062,10,184
151,79.314,25.857,42,148,0,50,93.196,23.401,53,146,90,50,89.112,23.781,21,170,70.647,24.487,37,139,0,50,79.765,17.535,51,118,90,50,77.768,20.364,17,146,67.039,19.217,42,119,0,50,79.824,21.405,51,137,90,50,79.569,24.852,14,191,71.941,20.974,41,119,0,50,87.725,20.986,53,134,90,50,84.844,24.048,12,182
152,78.941,26.484,44,150,0,50,92.353,22.464,55,143,90,50,88.709,23.939,19,168,71.490,25.127,35,145,0,50,80.569,18.415,50,119,90,50,79.043,21.057,17,150,67.118,19.631,42,119,0,50,79.431,21.739,50,139,90,50,79.219,24.957,14,193,71.490,21.410,39,127,0,50,87.490,21.752,55,134,90,50,84.635,24.239,12,189
153,78.804,25.989,44,150,0,50,92.176,22.807,53,143,90,50,88.263,23.982,21,171,73.373,26.272,35,148,0,50,82.412,18.719,51,121,90,50,80.315,21.315,19,155,65.608,19.351,42,119,0,50,78.863,22.092,48,136,90,50,78.600,25.111,12,195,71.392,21.191,41,128,0,50,87.020,21.558,55,134,90,50,84.235,24.359,10,186
154,77.902,25.239,42,145,0,50,92.569,22.669,55,143,90,50,88.010,24.058,21,168,73.647,26.249,37,146,0,50,83.922,19.240,51,125,90,50,81.397,21.880,17,162,65.353,19.377,39,119,0,50,78.059,22.328,46,136,90,50,78.090,25.180,14,196,70.667,21.051,41,123,0,50,86.804,21.273,57,132,90,50,84.174,24.444,10,187
155,77.980,24.948,41,145,0,50,92.176,21.953,53,141,90,50,87.788,23.903,21,173,74.059,26.959,37,148,0,50,84.314,19.371,51,125,90,50,81.951,22.175,17,162,64.784,19.454,42,119,0,50,77.510,21.521,48,134,90,50,77.367,25.098,14,195,70.373,20.748,41,123,0,50,86.098,21.648,53,136,90,50,83.862,24.390,10,189
156,76.490,24.551,41,141,0,50,91.314,21.834,53,139,90,50,87.371,23.969,21,173,75.059,27.115,37,150,0,50,85.353,19.318,53,125,90,50,82.553,22.417,17,164,64.235,19.131,41,118,0,50,76.843,22.310,48,137,90,50,77.032,25.424,14,196,69.882,20.785,39,123,0,50,85.902,21.714,53,137,90,50,83.585,24.502,10,193
157,76.588,24.448,41,141,0,50,90.412,21.802,51,136,90,50,87.030,23.912,23,175,74.706,26.856,37,148,0,50,85.020,19.306,53,123,90,50,82.752,22.520,19,164,64.157,19.183,42,119,0,50,76.255,22.880,46,137,90,50,76.615,25.683,14,196,69.608,20.892,41,127,0,50,85.824,21.506,53,134,90,50,83.115,24.441,10,191
158,75.961,24.650,42,141,0,50,90.745,22.176,53,137,90,50,86.800,24.092,21,175,74.706,26.656,39,150,0,50,85.529,19.983,53,127,90,50,82.742,22.471,19,166,63.529,19.569,42,118,0,50,75.922,23.012,48,137,90,50,75.942,25.807,14,195,69.314,21.317,41,125,0,50,84.569,21.145,53,136,90,50,82.809,24.511,10,193
159,75.608,24.169,42,139,0,50,90.294,21.805,55,134,90,50,86.231,24.034,21,177,74.569,25.819,39,145,0,50,85.529,20.197,53,127,90,50,82.373,22.415,19,166,62.686,19.179,42,116,0,50,75.176,23.709,46,139,90,50,75.496,26.085,14,200,69.314,20.916,39,119,0,50,84.510,21.261,53,136,90,50,82.488,24.410,10,189
160,74.667,24.360,41,139,0,50,90.020,21.606,55,134,90,50,85.845,24.006,21,182,74.235,25.818,37,145,0,50,85.118,19.821,51,123,90,50,82.275,22.269,19,164,62.196,18.934,41,116,0,50,74.000,23.659,46,143,90,50,74.625,26.257,12,202,67.824,20.727,39,121,0,50,83.725,20.734,53,134,90,50,81.676,24.366,10,187
161,73.980,24.160,41,139,0,50,89.235,21.578,51,134,90,50,85.259,24.136,23,182,73.863,25.788,39,141,0,50,85.294,19.873,53,127,90,50,82.071,22.302,17,166,62.118,19.137,39,116,0,50,73.922,24.018,46,139,90,50,74.327,26.238,14,200,67.980,20.402,39,121,0,50,83.314,20.374,51,134,90,50,81.347,24.118,10,191
162,73.725,23.135,42,136,0,50,88.275,21.659,53,137,90,50,84.988,24.167,23,186,73.235,25.515,39,139,0,50,84.765,19.492,51,125,90,50,81.780,22.329,19,162,61.431,18.538,39,110,0,50,73.451,23.529,48,139,90,50,73.785,25.861,12,196,67.765,19.906,39,121,0,50,82.353,20.357,50,132,90,50,80.880,24.059,10,191
163,73.392,22.811,42,134,0,50,88.294,21.308,53,137,90,50,84.868,24.122,23,187,71.569,24.571,39,139,0,50,83.804,19.732,51,127,90,50,81.097,22.393,17,164,60.961,19.170,37,109,0,50,72.353,23.322,46,139,90,50,73.089,25.825,14,196,67.039,19.791,39,116,0,50,81.667,20.567,51,134,90,50,80.057,23.888,10,189
164,72.941,22.915,42,134,0,50,87.490,21.743,53,137,90,50,84.427,24.230,21,187,71.294,24.286,35,139,0,50,83.275,19.031,53,123,90,50,80.685,22.365,17,164,60.529,18.086,37,107,0,50,72.255,23.838,46,143,90,50,72.838,25.935,12,200,66.784,19.677,41,114,0,50,80.745,20.590,50,134,90,50,79.461,23.786,12,191
165,72.882,23.059,42,137,0,50,87.137,20.963,53,134,90,50,84.097,24.289,23,187,70.510,24.084,37,137,0,50,82.490,19.402,51,125,90,50,80.129,22.301,17,164,60.216,18.596,37,109,0,50,71.765,23.595,44,139,90,50,72.289,25.883,12,198,66.157,19.173,41,112,0,50,80.176,20.854,48,132,90,50,78.873,23.711,12,189
166,71.490,22.576,41,134,0,50,85.843,21.714,53,134,90,50,83.403,24.162,23,187,69.667,23.637,39,136,0,50,81.882,18.929,51,125,90,50,79.698,22.246,16,166,60.039,18.306,37,109,0,50,71.020,23.472,44,139,90,50,71.572,25.513,14,196,65.863,19.334,39,116,0,50,79.098,20.619,48,132,90,50,78.182,23.487,10,193
167,71.431,22.629,41,136,0,50,85.647,22.207,51,134,90,50,83.147,24.134,23,187,69.275,23.088,39,136,0,50,81.176,18.768,50,125,90,50,79.095,22.062,16,166,59.765,18.600,37,109,0,50,71.176,23.237,46,136,90,50,71.456,25.421,14,195,65.392,19.385,39,116,0,50,78.275,20.309,48,132,90,50,77.797,23.532,10,191
168,71.314,22.450,41,134,0,50,85.804,21.724,51,134,90,50,82.934,24.182,23,193,68.745,23.242,39,134,0,50,81.039,18.844,50,127,90,50,78.757,22.188,17,170,59.922,18.409,39,109,0,50,70.431,22.789,46,134,90,50,71.135,25.166,16,195,65.392,20.126,39,118,0,50,77.529,20.117,50,128,90,50,77.249,23.318,10,191
169,71.118,21.813,41,132,0,50,84.745,21.678,51,134,90,50,82.525,24.028,23,187,67.510,22.171,37,128,0,50,80.627,18.800,51,127,90,50,78.306,22.335,14,168,59.608,18.178,37,107,0,50,70.706,21.562,46,128,90,50,70.678,24.064,12,195,64.725,19.554,39,114,0,50,76.157,19.511,50,125,90,50,76.355,23.165,10,191
170,70.510,22.160,41,132,0,50,83.902,21.352,51,134,90,50,81.931,23.870,23,189,67.176,22.648,39,132,0,50,80.157,18.922,50,125,90,50,77.744,22.195,14,168,59.843,17.351,37,102,0,50,70.235,20.911,46,127,90,50,70.484,22.974,14,187,64.510,18.995,39,110,0,50,75.314,19.637,48,125,90,50,75.769,22.982,10,191
171,69.824,22.273,41,132,0,50,82.824,21.315,50,132,90,50,81.217,23.865,23,193,67.157,22.389,39,127,0,50,79.804,19.129,48,125,90,50,77.526,22.169,14,168,59.863,17.842,37,102,0,50,70.490,20.153,46,123,90,50,70.608,22.571,14,180,63.549,19.020,37,110,0,50,74.020,20.044,46,130,90,50,74.845,23.073,14,195
172,69.608,21.957,41,128,0,50,81.824,20.871,50,134,90,50,80.535,23.659,23,191,66.843,21.875,39,128,0,50,78.745,18.846,50,125,90,50,77.009,22.318,14,171,60.392,17.231,37,100,0,50,71.471,19.757,48,123,90,50,70.717,21.968,16,177,62.824,19.073,37,110,0,50,74.451,20.085,48,132,90,50,74.233,22.986,12,186
173,68.529,22.319,41,128,0,50,80.843,21.340,48,134,90,50,79.880,23.976,23,193,66.765,21.877,39,130,0,50,78.529,19.184,48,125,90,50,76.726,22.332,14,173,60.353,17.062,37,100,0,50,71.176,18.909,46,121,90,50,70.429,21.410,16,171,62.098,19.604,37,110,0,50,73.608,19.501,46,128,90,50,73.555,22.938,10,187
174,67.706,21.841,39,128,0,50,80.373,21.030,50,134,90,50,79.192,23.863,23,196,65.941,21.858,37,128,0,50,77.137,18.626,50,123,90,50,76.003,22.353,14,171,61.000,16.635,37,98,0,50,70.588,17.845,48,118,90,50,70.369,20.570,14,162,61.392,18.675,37,109,0,50,72.549,19.839,44,128,90,50,72.881,22.980,12,187
175,67.137,22.223,39,130,0,50,79.373,21.034,48,134,90,50,78.204,23.936,21,193,65.137,21.032,37,127,0,50,77.039,18.668,48,125,90,50,75.648,22.352,17,173,62.922,18.375,37,109,0,50,72.255,17.644,48,121,90,50,71.992,20.190,14,159,61.176,18.311,37,107,0,50,71.804,19.509,46,125,90,50,72.351,22.745,12,189
176,66.863,21.878,39,127,0,50,78.686,20.665,48,134,90,50,77.546,23.775,23,193,65.078,21.645,37,127,0,50,76.882,19.653,46,132,90,50,75.167,22.486,19,175,65.471,20.939,37,119,0,50,75.392,17.949,50,119,90,50,74.650,20.320,12,159,60.765,18.860,35,107,0,50,71.216,18.971,48,125,90,50,71.970,22.819,12,191
177,65.784,21.467,39,127,0,50,77.392,21.116,48,134,90,50,76.773,23.866,23,196,64.647,21.366,37,127,0,50,76.176,19.234,48,127,90,50,74.832,22.534,17,175,66.961,20.936,39,123,0,50,77.118,17.728,50,118,90,50,76.897,20.478,12,155,59.843,18.234,35,105,0,50,70.804,19.651,46,125,90,50,71.129,22.818,12,191
178,65.431,21.554,39,127,0,50,76.765,20.437,48,130,90,50,76.268,23.854,23,195,63.431,20.810,39,127,0,50,75.490,19.374,48,127,90,50,74.157,22.498,17,177,68.941,21.645,39,125,0,50,80.706,17.917,53,123,90,50,79.153,20.766,14,155,59.353,18.211,35,105,0,50,70.098,19.044,46,119,90,50,70.665,22.570,12,184
179,64.647,20.583,39,125,0,50,75.784,20.177,48,130,90,50,75.418,23.962,23,198,62.627,20.516,39,121,0,50,74.118,19.474,46,127,90,50,73.509,22.524,17,177,71.353,23.056,39,127,0,50,82.471,18.903,51,123,90,50,81.268,21.281,12,159,59.255,18.476,35,105,0,50,68.588,19.058,46,123,90,50,69.729,22.518,12,184
180,63.980,20.850,39,127,0,50,75.157,20.149,48,130,90,50,74.911,24.116,21,200,62.451,20.119,39,121,0,50,73.353,19.667,44,125,90,50,73.010,22.740,19,175,73.314,24.200,39,134,0,50,84.627,18.929,53,123,90,50,83.000,21.897,12,161,58.824,18.643,35,103,0,50,68.490,19.256,46,123,90,50,69.329,22.374,10,189
181,63.941,21.578,39,127,0,50,74.686,20.875,48,132,90,50,74.119,23.998,21,198,61.333,20.559,37,119,0,50,72.608,19.548,44,125,90,50,72.028,22.901,19,177,75.059,24.780,39,141,0,50,86.216,19.330,53,125,90,50,84.671,22.232,14,168,58.745,18.525,35,103,0,50,68.157,18.682,46,121,90,50,68.911,22.202,12,184
182,63.176,20.477,37,119,0,50,73.686,21.318,46,132,90,50,73.465,24.188,21,200,61.235,19.770,37,118,0,50,71.529,20.033,44,128,90,50,71.718,22.888,17,175,75.941,25.011,39,139,0,50,87.980,19.387,57,127,90,50,85.939,22.622,14,173,58.667,18.513,35,102,0,50,68.569,18.521,46,119,90,50,68.735,22.108,10,182
183,62.667,20.412,37,119,0,50,73.235,21.096,46,132,90,50,72.868,24.412,21,198,60.529,19.799,39,119,0,50,71.510,20.168,44,128,90,50,71.100,22.946,19,179,76.588,24.812,39,137,0,50,89.118,19.926,57,128,90,50,86.797,22.864,14,180,58.706,18.284,34,100,0,50,67.647,17.872,46,119,90,50,68.485,22.010,10,182
184,62.608,20.346,37,119,0,50,72.922,20.965,46,130,90,50,72.372,24.454,21,196,60.373,19.912,37,119,0,50,69.902,20.689,42,127,90,50,70.392,23.216,19,184,77.078,24.859,39,137,0,50,89.941,19.245,57,128,90,50,87.297,23.032,12,184,58.549,18.373,32,98,0,50,67.235,18.011,44,119,90,50,68.156,21.573,10,180
185,61.490,19.189,37,114,0,50,72.216,20.937,44,130,90,50,71.795,24.608,19,200,60.059,19.780,37,119,0,50,69.686,21.329,44,132,90,50,69.840,23.194,19,180,77.529,25.410,41,141,0,50,90.020,19.866,57,130,90,50,87.683,23.266,12,182,58.647,18.662,32,102,0,50,67.196,17.056,46,119,90,50,67.620,20.969,12,175
186,60.804,18.664,37,110,0,50,71.647,20.950,44,130,90,50,71.408,24.573,19,198,59.039,19.421,37,118,0,50,69.275,21.569,42,130,90,50,69.280,23.235,17,179,77.431,25.290,39,141,0,50,90.255,19.628,59,130,90,50,87.732,23.238,10,180,57.843,18.571,30,100,0,50,66.098,16.439,44,116,90,50,67.049,20.624,10,173
187,59.686,18.392,37,109,0,50,71.725,21.564,44,134,90,50,70.788,24.651,21,200,58.745,19.493,37,116,0,50,68.765,20.746,42,130,90,50,68.671,22.854,17,177,77.412,25.269,41,141,0,50,90.098,19.680,59,130,90,50,87.347,23.230,12,182,58.059,17.831,30,96,0,50,65.804,15.926,46,112,90,50,66.686,20.064,12,170
188,60.000,17.753,37,105,0,50,71.255,21.645,44,134,90,50,70.560,24.784,21,202,58.216,18.881,37,112,0,50,68.686,21.327,42,127,90,50,68.415,23.008,16,177,76.137,24.428,41,137,0,50,89.373,19.585,59,130,90,50,87.176,23.347,14,180,58.098,17.270,32,94,0,50,65.098,15.557,44,110,90,50,66.213,19.150,12,162
189,59.490,17.320,37,103,0,50,70.765,21.266,44,134,90,50,70.281,24.590,23,198,57.843,18.641,37,110,0,50,67.549,21.494,42,127,90,50,67.772,22.935,16,177,76.196,23.957,41,137,0,50,89.588,19.924,59,132,90,50,87.010,23.521,14,184,59.373,17.885,34,100,0,50,67.529,15.193,48,109,90,50,67.422,18.299,10,150
190,58.824,17.324,37,100,0,50,69.706,21.618,44,134,90,50,69.739,24.373,21,200,57.118,18.674,35,112,0,50,67.176,21.463,42,127,90,50,67.433,23.025,16,175,75.529,23.104,39,134,0,50,88.706,19.906,59,132,90,50,86.543,23.378,14,182,63.294,19.922,34,112,0,50,72.235,15.917,50,110,90,50,71.636,18.918,10,148
191,58.549,17.105,37,103,0,50,69.745,20.843,44,132,90,50,69.326,24.066,19,202,56.980,19.049,35,112,0,50,66.922,21.064,42,127,90,50,67.131,22.903,17,175,75.078,22.802,41,137,0,50,88.902,20.118,57,132,90,50,86.303,23.390,14,182,66.706,21.329,35,118,0,50,76.196,17.581,51,119,90,50,75.726,20.043,10,152
192,59.000,17.242,35,103,0,50,69.667,19.615,44,125,90,50,69.062,23.262,19,200,57.333,19.161,35,112,0,50,66.294,20.930,41,127,90,50,66.743,22.903,17,177,73.667,23.075,41,136,0,50,88.098,20.039,55,132,90,50,85.977,23.606,12,177,68.824,21.797,35,119,0,50,79.843,18.712,53,119,90,50,78.728,20.612,10,152
193,58.216,17.361,35,103,0,50,69.333,19.406,44,125,90,50,68.344,22.409,17,196,56.863,18.741,37,110,0,50,66.157,20.696,41,125,90,50,66.442,22.736,19,175,73.373,22.773,41,132,0,50,88.000,20.135,57,132,90,50,85.774,23.803,12,179,70.961,23.670,39,127,0,50,81.941,19.125,51,123,90,50,80.963,21.228,10,153
194,58.059,16.549,35,100,0,50,68.608,18.525,46,119,90,50,67.892,21.557,19,189,56.137,18.020,35,110,0,50,66.176,20.699,42,128,90,50,66.122,22.756,17,175,73.039,23.016,39,132,0,50,87.000,19.587,57,130,90,50,85.435,23.737,14,180,72.392,24.075,39,134,0,50,84.098,19.028,53,123,90,50,82.824,21.712,10,159
195,58.451,16.333,35,98,0,50,68.333,17.214,46,112,90,50,67.484,19.957,17,177,55.706,18.468,35,109,0,50,65.843,20.523,44,127,90,50,65.920,22.644,17,171,72.333,22.393,41,134,0,50,86.863,19.785,55,130,90,50,84.900,23.879,14,184,73.804,24.259,41,134,0,50,85.902,19.450,55,125,90,50,84.240,22.220,10,161
196,61.824,17.830,35,103,0,50,70.804,15.289,48,107,90,50,69.713,18.440,19,153,55.784,18.360,35,103,0,50,65.392,19.316,44,121,90,50,65.409,21.603,17,168,72.706,21.728,42,134,0,50,85.765,20.066,55,132,90,50,84.712,24.043,12,184,75.451,24.905,41,134,0,50,87.510,19.283,55,128,90,50,85.596,22.398,10,162
197,66.157,20.750,39,118,0,50,75.745,16.276,50,110,90,50,73.952,19.322,19,153,56.412,18.229,34,107,0,50,65.431,18.936,44,116,90,50,65.279,20.704,16,161,71.627,20.839,42,127,0,50,85.510,20.161,53,132,90,50,84.428,24.113,12,186,76.078,25.478,39,134,0,50,88.549,19.972,55,128,90,50,85.906,22.445,10,164
198,68.961,21.853,39,125,0,50,80.784,18.393,50,119,90,50,78.016,20.579,21,155,56.431,18.065,35,102,0,50,66.451,18.720,44,116,90,50,65.380,20.368,17,159,70.980,20.544,42,127,0,50,86.020,20.035,53,132,90,50,84.124,24.288,12,186,76.118,25.055,39,136,0,50,89.176,20.106,57,132,90,50,86.035,22.457,12,164
199,72.157,22.595,41,134,0,50,84.353,20.468,51,128,90,50,81.261,21.260,19,155,56.118,17.597,32,103,0,50,66.255,19.367,42,119,90,50,65.256,20.474,17,155,70.549,20.644,44,125,0,50,85.843,20.203,53,132,90,50,83.784,24.275,14,189,75.196,24.578,39,132,0,50,88.255,20.080,55,130,90,50,85.753,22.396,10,164
200,74.843,23.780,41,132,0,50,86.647,20.555,53,132,90,50,83.957,22.065,21,157,56.373,17.587,34,102,0,50,66.157,19.111,44,119,90,50,65.227,20.174,14,153,69.863,20.853,42,128,0,50,84.980,20.561,53,130,90,50,83.388,24.493,14,191,75.098,24.178,39,130,0,50,88.725,19.908,55,130,90,50,85.385,22.240,10,162
201,77.314,25.759,41,146,0,50,89.412,20.785,55,130,90,50,86.569,22.910,21,164,56.098,16.769,34,100,0,50,65.314,18.168,44,114,90,50,65.078,19.641,17,148,69.824,20.567,42,127,0,50,84.098,20.276,53,132,90,50,82.930,24.489,14,191,75.216,24.511,39,132,0,50,88.275,19.231,53,132,90,50,85.127,22.178,12,168
202,78.569,26.288,41,152,0,50,91.098,22.634,53,139,90,50,88.281,23.696,23,166,57.078,17.995,34,102,0,50,65.725,16.832,44,112,90,50,65.364,19.020,17,145,68.882,20.535,42,125,0,50,82.980,20.624,53,134,90,50,82.575,24.555,14,191,74.431,23.805,39,127,0,50,88.039,19.296,57,130,90,50,84.912,22.308,10,168
203,79.627,25.772,42,152,0,50,92.706,23.271,55,146,90,50,89.445,23.996,21,171,59.667,19.861,34,112,0,50,68.235,16.271,46,110,90,50,67.371,18.856,17,141,68.588,20.401,42,125,0,50,82.647,20.938,53,134,90,50,82.023,24.497,14,189,73.608,23.978,37,130,0,50,87.000,19.414,55,130,90,50,84.421,22.319,10,168
204,80.098,26.431,41,150,0,50,93.431,22.957,57,146,90,50,90.173,24.355,21,171,62.098,21.316,34,121,0,50,70.882,16.368,48,112,90,50,69.757,18.957,17,141,67.490,20.227,44,121,0,50,82.725,21.024,53,136,90,50,81.455,24.562,14,191,73.157,23.639,37,128,0,50,87.078,19.921,55,134,90,50,84.137,22.257,12,170
205,79.804,25.459,41,145,0,50,93.784,23.082,55,145,90,50,89.986,24.445,21,175,63.529,21.016,35,125,0,50,73.569,16.648,50,114,90,50,71.880,19.190,14,143,66.824,19.588,44,119,0,50,81.255,21.297,51,136,90,50,80.761,24.401,14,193,72.412,22.896,39,125,0,50,86.333,19.892,55,130,90,50,83.644,22.330,10,170
206,79.255,25.110,42,145,0,50,92.941,22.599,57,143,90,50,89.453,24.219,21,173,65.667,22.748,34,128,0,50,75.294,16.267,50,112,90,50,73.994,19.515,14,143,66.725,20.034,44,119,0,50,80.431,21.468,50,134,90,50,80.163,24.469,14,191,72.745,23.036,39,128,0,50,85.686,19.646,55,130,90,50,83.436,22.493,10,173
207,78.902,25.384,42,146,0,50,93.196,22.086,57,141,90,50,89.120,24.342,21,173,67.725,24.002,35,130,0,50,77.667,17.298,50,114,90,50,75.846,19.916,17,145,66.431,19.133,42,119,0,50,80.275,20.957,50,134,90,50,79.572,24.299,14,193,71.706,22.597,41,128,0,50,85.824,19.766,55,130,90,50,83.271,22.910,10,175
208,78.431,25.643,42,146,0,50,93.039,22.370,53,141,90,50,88.852,24.304,23,170,69.824,25.316,35,139,0,50,79.353,17.707,50,118,90,50,77.440,20.427,17,146,66.569,19.411,41,125,0,50,79.510,20.587,51,134,90,50,79.139,24.346,14,191,71.059,22.408,41,127,0,50,84.902,19.997,53,130,90,50,82.984,23.139,10,180
209,77.529,24.942,41,141,0,50,92.118,22.269,53,139,90,50,88.318,24.217,23,173,71.314,26.265,37,143,0,50,81.078,18.069,53,119,90,50,78.981,20.935,14,155,65.863,19.389,41,119,0,50,79.000,20.138,51,132,90,50,78.458,24.341,14,193,70.647,22.112,41,127,0,50,84.353,19.906,53,130,90,50,82.501,23.049,12,179
210,77.157,24.439,42,143,0,50,91.647,21.886,57,137,90,50,88.178,24.265,23,175,72.392,25.895,39,146,0,50,82.490,18.945,50,121,90,50,80.300,21.445,19,155,65.216,19.446,42,118,0,50,77.725,21.109,50,134,90,50,77.868,24.310,12,195,70.059,22.106,39,125,0,50,84.039,20.310,53,130,90,50,82.234,23.196,12,182
211,76.196,24.371,44,143,0,50,91.196,22.092,53,137,90,50,87.605,24.431,21,179,73.275,25.683,37,148,0,50,83.745,19.207,51,121,90,50,81.357,21.624,17,162,64.216,18.798,42,118,0,50,77.451,21.435,50,134,90,50,77.065,24.211,14,193,69.333,21.886,39,119,0,50,83.725,20.114,51,128,90,50,81.689,23.382,10,184
212,76.157,24.592,42,143,0,50,90.549,21.906,53,139,90,50,87.276,24.503,23,180,73.078,26.243,37,150,0,50,84.922,19.696,53,123,90,50,81.786,22.020,17,164,64.000,18.893,41,118,0,50,76.627,21.105,48,134,90,50,76.462,24.116,14,193,69.667,21.964,41,128,0,50,83.098,20.264,50,128,90,50,81.945,23.650,10,184
213,75.510,23.836,42,139,0,50,89.314,22.103,53,141,90,50,86.676,24.390,23,182,73.980,26.328,37,148,0,50,85.412,19.943,51,128,90,50,81.904,21.981,17,162,63.824,18.503,41,116,0,50,75.137,21.347,46,136,90,50,75.664,24.267,14,195,68.706,20.945,41,123,0,50,82.980,20.096,53,130,90,50,81.415,23.795,10,189
214,75.235,24.219,42,143,0,50,89.216,21.607,53,141,90,50,86.461,24.542,23,187,73.627,26.150,37,143,0,50,85.255,19.724,51,127,90,50,82.095,22.033,14,164,62.569,19.056,39,118,0,50,74.039,21.410,48,136,90,50,74.907,24.393,14,193,68.471,21.405,39,123,0,50,82.529,20.168,53,130,90,50,80.991,23.651,10,189
215,74.725,23.394,41,139,0,50,88.294,21.448,53,134,90,50,85.744,24.494,23,186,73.510,25.622,37,145,0,50,84.941,19.669,51,125,90,50,82.016,22.148,14,170,62.412,19.151,37,118,0,50,73.667,22.336,48,136,90,50,74.652,24.670,16,193,68.157,21.072,39,121,0,50,81.529,20.022,50,128,90,50,80.439,23.713,12,189
216,73.137,23.573,41,141,0,50,88.000,21.826,53,139,90,50,85.340,24.726,23,187,72.706,25.105,37,141,0,50,84.922,19.475,51,125,90,50,82.046,22.238,17,170,62.137,18.763,39,116,0,50,73.216,22.110,48,132,90,50,73.963,24.733,12,195,67.471,20.817,39,119,0,50,81.235,19.901,51,128,90,50,79.991,23.720,10,182
217,72.647,22.714,41,137,0,50,87.157,21.647,53,134,90,50,84.754,24.619,23,191,73.471,25.856,37,143,0,50,84.804,18.806,53,123,90,50,81.841,22.169,17,168,61.490,18.598,39,114,0,50,72.137,22.518,46,132,90,50,73.243,24.785,14,193,66.745,20.198,39,118,0,50,80.451,20.297,50,128,90,50,79.536,23.879,10,187
218,72.451,23.412,42,137,0,50,86.667,21.155,53,134,90,50,84.252,24.703,23,193,73.196,25.440,39,146,0,50,84.392,19.224,53,125,90,50,81.517,22.043,17,166,60.353,18.697,39,114,0,50,71.686,22.681,46,134,90,50,72.517,24.865,14,193,66.647,19.906,39,116,0,50,80.196,20.666,50,132,90,50,79.240,23.831,10,189
219,72.059,22.946,41,136,0,50,86.059,21.692,51,139,90,50,83.681,24.462,23,196,72.824,24.762,41,141,0,50,83.490,19.216,51,125,90,50,81.130,21.880,17,164,60.020,18.295,39,110,0,50,71.549,22.686,46,134,90,50,71.982,24.896,14,191,65.980,20.177,39,119,0,50,78.824,20.091,48,130,90,50,78.423,23.839,12,189
220,72.157,22.671,41,134,0,50,85.255,21.542,51,139,90,50,83.355,24.395,23,193,72.059,24.809,39,139,0,50,82.529,18.954,51,127,90,50,80.582,21.717,17,161,59.882,18.084,37,107,0,50,70.902,22.858,44,134,90,50,71.592,24.877,14,193,65.451,19.988,39,119,0,50,78.216,20.246,46,130,90,50,77.678,23.788,10,191
221,71.333,22.685,42,136,0,50,84.490,21.707,53,141,90,50,82.625,24.307,21,191,70.961,24.240,39,137,0,50,83.216,19.231,51,125,90,50,80.197,21.807,19,161,59.529,17.615,37,105,0,50,69.961,21.934,46,132,90,50,70.922,24.258,17,193,64.569,19.741,39,119,0,50,77.373,20.333,48,130,90,50,77.280,23.732,12,191
222,70.745,22.535,44,134,0,50,83.314,21.533,51,137,90,50,82.074,24.290,21,195,70.157,23.604,39,134,0,50,82.294,19.426,50,127,90,50,79.844,21.808,16,164,59.373,17.699,37,107,0,50,70.078,22.358,46,136,90,50,70.535,24.469,14,193,64.196,19.511,39,114,0,50,76.784,20.112,48,136,90,50,76.665,23.903,12,191
