 ,Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Min(linea_horizontal_1),Max(linea_horizontal_1),Angle(linea_horizontal_1),Length(linea_horizontal_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Min(linea_vertical_1),Max(linea_vertical_1),Angle(linea_vertical_1),Length(linea_vertical_1),Mean(ovalo_1),StdDev(ovalo_1),Min(ovalo_1),Max(ovalo_1),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Min(linea_horizontal_2),Max(linea_horizontal_2),Angle(linea_horizontal_2),Length(linea_horizontal_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Min(linea_vertical_2),Max(linea_vertical_2),Angle(linea_vertical_2),Length(linea_vertical_2),Mean(ovalo_2),StdDev(ovalo_2),Min(ovalo_2),Max(ovalo_2),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Min(linea_horizontal_3),Max(linea_horizontal_3),Angle(linea_horizontal_3),Length(linea_horizontal_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Min(linea_vertical_3),Max(linea_vertical_3),Angle(linea_vertical_3),Length(linea_vertical_3),Mean(ovalo_3),StdDev(ovalo_3),Min(ovalo_3),Max(ovalo_3),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Min(linea_horizontal_4),Max(linea_horizontal_4),Angle(linea_horizontal_4),Length(linea_horizontal_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Min(linea_vertical_4),Max(linea_vertical_4),Angle(linea_vertical_4),Length(linea_vertical_4),Mean(ovalo_4),StdDev(ovalo_4),Min(ovalo_4),Max(ovalo_4)
1,63.098,9.209,23,69,0,50,64.765,3.284,59,69,90,50,62.683,8.371,14,73,61.608,8.372,21,66,0,50,64.902,4.540,57,73,90,50,62.320,8.216,14,75,49.745,6.387,19,53,0,50,51.745,3.032,48,59,90,50,50.306,6.449,14,60,55.039,8.171,19,60,0,50,58.608,6.255,46,68,90,50,56.057,8.817,12,69
2,62.294,8.707,21,68,0,50,64.157,3.791,57,69,90,50,62.280,7.836,16,71,61.020,8.624,21,66,0,50,63.078,4.103,53,71,90,50,60.933,8.042,14,71,51.784,6.382,21,55,0,50,54.451,3.828,48,66,90,50,52.189,6.619,14,66,53.471,8.196,17,59,0,50,57.431,5.522,46,68,90,50,54.948,8.633,12,68
3,67.647,8.834,25,73,0,50,69.902,3.796,62,76,90,50,67.534,8.326,16,78,59.961,7.610,23,64,0,50,62.824,4.706,55,73,90,50,60.019,7.764,14,73,54.196,7.003,21,60,0,50,56.039,3.292,53,64,90,50,54.650,6.963,14,66,53.137,7.800,17,57,0,50,56.588,5.873,46,68,90,50,54.380,8.380,12,68
4,70.843,9.462,25,76,0,50,71.804,3.124,64,76,90,50,70.634,8.671,17,80,57.961,7.397,21,62,0,50,61.667,3.691,57,71,90,50,59.166,7.400,14,71,56.000,7.705,19,62,0,50,58.275,4.143,51,66,90,50,55.998,7.227,12,66,53.510,7.619,19,57,0,50,56.804,5.762,46,68,90,50,53.733,8.359,12,68
5,71.294,9.483,26,76,0,50,73.039,3.206,66,78,90,50,70.799,8.716,16,82,58.863,8.077,21,64,0,50,60.510,4.115,51,68,90,50,57.872,7.299,14,68,57.020,7.781,19,60,0,50,59.039,3.873,53,66,90,50,56.812,7.533,12,66,51.667,7.863,17,55,0,50,55.902,5.533,46,64,90,50,52.880,8.470,10,68
6,70.510,9.142,26,76,0,50,72.902,3.390,66,78,90,50,70.623,8.469,17,80,57.725,7.642,23,62,0,50,60.333,3.525,53,66,90,50,57.731,7.389,14,68,58.255,7.927,21,64,0,50,59.333,3.659,53,66,90,50,57.715,7.434,14,66,51.941,7.839,17,57,0,50,55.000,5.790,44,66,90,50,52.425,8.228,10,66
7,70.529,10.013,25,76,0,50,72.882,3.474,66,80,90,50,70.451,8.652,17,82,56.882,7.375,21,60,0,50,58.333,3.456,53,66,90,50,56.573,6.954,14,68,57.431,7.890,19,62,0,50,59.843,3.460,53,68,90,50,57.663,7.638,14,68,50.471,6.733,19,53,0,50,53.471,5.069,44,62,90,50,51.008,7.595,10,64
8,71.098,9.281,26,76,0,50,72.804,3.533,66,80,90,50,70.260,8.491,17,82,56.549,7.333,21,60,0,50,57.961,3.600,48,66,90,50,56.346,6.903,12,68,58.196,8.270,19,62,0,50,59.824,4.180,53,68,90,50,57.892,7.655,14,68,50.059,7.204,19,55,0,50,52.118,4.938,44,59,90,50,50.066,7.630,10,62
9,71.137,10.119,25,76,0,50,73.196,3.194,68,78,90,50,70.681,8.769,16,80,55.549,7.747,21,62,0,50,58.059,3.807,51,68,90,50,56.064,7.185,12,68,57.275,8.340,21,64,0,50,59.431,4.272,53,69,90,50,57.610,7.613,12,69,49.529,7.360,17,55,0,50,51.608,3.868,44,59,90,50,49.914,7.359,10,60
10,69.529,9.471,25,75,0,50,72.627,2.793,66,78,90,50,69.813,8.743,17,80,56.314,7.447,21,62,0,50,59.118,3.963,50,66,90,50,56.730,7.180,12,68,56.588,7.710,21,62,0,50,58.980,3.674,51,66,90,50,56.939,7.503,14,69,48.176,6.790,17,53,0,50,50.882,5.094,42,59,90,50,49.559,7.353,10,59
11,70.216,8.778,28,75,0,50,72.176,2.233,68,75,90,50,69.902,8.354,17,80,56.765,7.573,21,62,0,50,59.078,2.883,53,64,90,50,56.814,7.277,12,68,57.765,7.850,21,62,0,50,58.667,4.018,51,66,90,50,57.297,7.343,14,69,49.412,6.894,19,53,0,50,50.863,4.804,42,60,90,50,48.739,7.525,10,60
12,70.098,9.328,26,75,0,50,72.333,2.790,66,78,90,50,69.661,8.473,19,80,58.529,8.174,21,64,0,50,60.098,2.975,55,66,90,50,58.032,7.381,12,69,57.412,8.467,19,62,0,50,59.961,3.549,53,66,90,50,57.743,7.627,14,69,46.804,5.977,19,51,0,50,49.157,4.091,42,57,90,50,47.336,6.756,10,59
13,69.059,9.307,25,73,0,50,72.980,3.277,66,80,90,50,69.627,8.491,19,80,59.255,8.567,21,64,0,50,60.549,2.900,55,66,90,50,58.540,7.453,12,69,56.608,8.290,19,62,0,50,59.510,4.061,55,69,90,50,56.976,7.528,14,71,47.529,6.760,16,51,0,50,50.686,4.022,42,57,90,50,47.901,7.372,8,60
14,69.059,9.642,25,75,0,50,73.216,3.796,64,80,90,50,69.336,8.561,17,80,59.667,7.855,21,64,0,50,61.627,4.252,55,71,90,50,59.353,7.619,14,71,57.471,7.832,21,62,0,50,60.314,3.326,55,69,90,50,57.928,7.428,14,71,46.765,6.623,16,53,0,50,49.882,4.938,41,57,90,50,47.602,7.581,8,59
15,69.392,8.178,28,73,0,50,72.078,3.762,64,80,90,50,69.231,8.328,17,80,60.216,8.934,21,68,0,50,62.824,3.788,55,71,90,50,59.615,7.985,12,71,57.843,7.875,21,62,0,50,60.980,4.420,51,69,90,50,58.193,7.638,14,69,47.059,6.860,17,53,0,50,49.490,5.116,42,59,90,50,47.371,7.614,8,59
16,68.922,9.247,23,75,0,50,71.275,4.504,62,80,90,50,68.656,8.884,17,80,61.216,9.102,21,68,0,50,62.863,3.453,57,71,90,50,60.195,8.053,14,71,57.922,7.907,21,62,0,50,61.765,4.380,53,71,90,50,58.673,7.884,14,71,47.608,6.995,17,53,0,50,49.333,4.765,41,57,90,50,47.594,7.346,8,57
17,69.255,9.359,23,75,0,50,71.765,4.375,62,80,90,50,68.965,8.683,19,80,61.000,8.969,21,68,0,50,61.745,3.577,55,69,90,50,60.198,7.934,12,71,58.078,7.835,21,62,0,50,59.882,3.856,53,69,90,50,58.465,7.510,14,69,46.529,7.064,16,53,0,50,49.039,5.188,41,57,90,50,47.399,7.561,8,57
18,69.333,9.893,23,75,0,50,71.431,4.491,62,76,90,50,68.303,9.022,16,80,60.314,9.021,21,68,0,50,62.451,3.635,57,69,90,50,60.190,7.978,14,73,58.745,8.097,21,64,0,50,60.882,4.194,55,71,90,50,59.392,7.530,14,73,47.627,6.940,17,53,0,50,49.843,4.636,42,57,90,50,47.969,7.146,8,59
19,68.667,9.454,23,75,0,50,69.902,4.295,62,76,90,50,67.732,8.767,16,76,60.627,8.920,19,68,0,50,62.412,3.201,55,68,90,50,60.252,7.976,12,69,58.706,8.058,21,64,0,50,61.176,4.014,53,69,90,50,59.359,7.662,14,71,46.843,7.066,16,53,0,50,48.333,5.011,41,55,90,50,47.509,7.287,10,59
20,66.765,9.037,23,73,0,50,68.922,3.836,60,75,90,50,66.815,8.729,16,75,60.255,8.906,21,66,0,50,62.098,3.640,55,69,90,50,59.908,8.019,14,71,58.863,7.952,21,62,0,50,61.804,4.257,55,73,90,50,59.826,7.804,14,75,46.549,6.230,17,50,0,50,49.118,5.195,39,57,90,50,47.316,7.440,10,59
21,65.627,8.877,21,73,0,50,68.157,4.896,60,75,90,50,65.949,8.821,17,76,58.333,8.522,19,64,0,50,60.412,3.651,53,69,90,50,58.161,7.704,12,73,59.137,8.122,21,64,0,50,61.235,5.022,53,73,90,50,59.464,8.009,14,73,48.706,6.894,17,53,0,50,50.627,5.103,41,59,90,50,48.782,7.396,10,60
22,64.882,8.926,23,69,0,50,68.000,4.992,59,76,90,50,65.148,8.620,16,76,56.314,7.412,19,59,0,50,58.392,2.843,53,64,90,50,56.149,7.152,12,66,60.020,8.566,21,66,0,50,62.255,4.426,53,71,90,50,60.033,7.763,16,73,50.725,7.114,17,55,0,50,52.804,4.391,42,59,90,50,51.100,7.382,10,62
23,63.137,7.988,23,66,0,50,66.529,5.442,57,76,90,50,63.601,8.465,16,76,59.314,7.824,21,62,0,50,60.333,3.044,55,66,90,50,58.350,7.282,14,69,59.882,7.745,23,64,0,50,62.000,4.787,55,71,90,50,60.278,7.796,16,73,53.216,7.128,21,57,0,50,56.686,6.005,46,66,90,50,53.752,8.374,12,68
24,63.059,8.610,23,68,0,50,65.804,4.368,57,75,90,50,63.317,8.256,16,75,63.451,8.673,21,68,0,50,66.078,3.836,57,73,90,50,63.542,7.910,17,75,59.824,8.253,21,64,0,50,62.588,3.796,57,71,90,50,60.066,7.922,16,73,55.608,7.910,19,60,0,50,58.039,5.415,46,68,90,50,55.639,8.432,10,68
25,62.549,8.739,23,68,0,50,65.157,4.154,57,73,90,50,62.506,8.198,16,75,67.098,9.257,23,73,0,50,68.275,3.661,60,73,90,50,65.772,8.066,17,75,59.667,8.226,21,66,0,50,61.745,4.069,55,71,90,50,59.873,7.693,14,73,55.627,8.072,19,62,0,50,58.294,5.277,46,68,90,50,56.203,8.351,10,69
26,61.353,8.163,23,66,0,50,63.588,3.759,57,71,90,50,61.729,7.765,17,73,66.098,8.868,23,71,0,50,67.471,3.233,60,73,90,50,65.672,7.926,17,75,59.784,8.568,21,68,0,50,62.431,4.742,55,73,90,50,60.612,8.008,17,73,55.373,7.856,19,62,0,50,58.882,4.572,50,66,90,50,56.376,8.138,10,71
27,62.176,8.421,21,66,0,50,63.941,4.183,57,75,90,50,61.859,7.867,17,75,67.196,9.598,21,71,0,50,68.118,3.536,60,75,90,50,65.840,8.189,17,76,59.196,8.750,19,64,0,50,61.627,4.569,53,69,90,50,59.586,7.890,17,73,55.588,7.839,19,62,0,50,58.294,5.941,46,68,90,50,56.279,8.396,10,69
28,62.059,8.453,23,68,0,50,64.059,3.391,57,69,90,50,62.013,7.827,16,75,66.725,8.800,23,71,0,50,67.765,4.003,60,75,90,50,65.932,8.074,17,76,57.882,8.829,19,62,0,50,59.569,4.437,53,68,90,50,57.621,7.812,14,68,55.275,8.441,17,62,0,50,59.373,5.902,46,69,90,50,56.756,8.857,10,73
29,63.020,8.346,23,68,0,50,64.863,3.143,59,69,90,50,62.585,7.713,17,73,65.412,8.800,23,71,0,50,66.980,3.997,59,75,90,50,65.137,7.995,16,76,55.863,7.782,21,64,0,50,58.902,3.801,53,68,90,50,56.932,7.402,14,69,55.353,8.457,17,62,0,50,59.706,5.368,48,68,90,50,56.867,8.796,10,69
30,63.039,8.729,23,69,0,50,65.824,3.369,57,73,90,50,63.212,8.157,14,73,65.353,8.376,23,69,0,50,67.216,3.120,60,73,90,50,65.105,7.994,17,76,55.059,7.281,23,59,0,50,57.941,4.641,53,68,90,50,56.389,7.440,12,68,55.059,8.439,17,60,0,50,60.020,5.867,48,71,90,50,56.835,8.852,10,71
31,64.235,9.303,21,73,0,50,65.510,3.641,59,75,90,50,63.818,8.353,16,75,65.314,9.003,23,69,0,50,67.020,3.658,60,75,90,50,65.203,8.371,14,78,55.431,7.201,21,59,0,50,57.941,4.851,51,69,90,50,56.143,7.596,12,69,54.843,7.765,19,59,0,50,58.490,5.818,46,68,90,50,55.918,8.446,10,69
32,64.961,9.470,23,73,0,50,66.980,3.184,60,75,90,50,64.694,8.637,16,76,64.392,8.561,25,71,0,50,67.314,3.473,60,75,90,50,64.851,8.063,14,76,55.176,7.070,21,60,0,50,58.490,3.791,53,68,90,50,56.103,7.328,12,68,54.314,7.439,19,57,0,50,58.255,6.228,46,69,90,50,55.817,8.558,10,73
33,66.235,9.989,23,73,0,50,69.098,3.822,62,76,90,50,66.112,8.874,17,78,64.353,8.678,23,69,0,50,66.706,3.372,60,75,90,50,64.307,7.852,14,75,55.686,7.471,21,62,0,50,57.627,4.561,51,68,90,50,55.817,7.300,10,68,54.627,8.163,17,59,0,50,57.765,5.645,46,69,90,50,55.914,8.933,12,75
34,66.922,10.010,23,75,0,50,69.098,4.006,62,76,90,50,66.513,9.090,16,76,64.784,8.288,25,71,0,50,66.529,3.641,60,73,90,50,64.181,7.906,14,75,54.843,7.693,19,62,0,50,57.725,4.613,53,68,90,50,55.485,7.382,14,69,54.196,8.015,17,60,0,50,58.333,5.634,48,68,90,50,55.796,8.652,12,69
35,67.196,9.855,23,75,0,50,69.745,3.794,64,76,90,50,67.295,9.145,16,78,65.431,9.025,23,71,0,50,66.667,3.615,60,73,90,50,64.277,8.116,14,75,54.882,7.776,19,62,0,50,57.373,3.924,51,68,90,50,55.776,7.460,12,68,53.980,8.128,17,59,0,50,57.392,4.635,48,66,90,50,54.777,8.176,12,68
36,67.451,9.849,23,73,0,50,69.824,4.053,62,76,90,50,67.444,8.958,16,78,64.725,8.716,23,69,0,50,66.078,4.113,57,75,90,50,63.839,7.937,14,75,55.020,7.721,19,60,0,50,57.235,3.886,50,66,90,50,55.628,7.439,10,68,53.922,8.209,17,59,0,50,57.431,5.478,48,66,90,50,55.104,8.572,12,68
37,66.255,9.410,23,73,0,50,69.667,2.923,64,76,90,50,66.934,8.750,16,76,62.196,8.072,23,66,0,50,65.431,4.267,57,75,90,50,63.160,7.909,14,75,55.569,8.075,19,62,0,50,56.863,4.074,51,66,90,50,55.936,7.493,14,68,53.059,7.875,19,59,0,50,56.863,5.639,46,66,90,50,54.387,8.598,12,68
38,66.902,9.532,23,75,0,50,69.902,2.995,64,75,90,50,67.063,8.823,17,76,63.098,8.326,23,66,0,50,65.588,3.961,57,73,90,50,63.024,7.751,14,75,55.196,7.856,19,62,0,50,56.824,4.480,50,66,90,50,55.824,7.592,12,68,54.294,8.176,17,59,0,50,57.314,5.210,46,66,90,50,54.815,8.466,10,68
39,67.608,10.302,23,78,0,50,68.922,3.804,62,75,90,50,67.143,9.165,17,80,61.529,8.266,21,66,0,50,64.882,4.293,55,73,90,50,62.253,7.839,12,75,54.333,8.049,19,62,0,50,57.784,3.221,53,66,90,50,55.650,7.534,12,68,52.588,7.524,19,57,0,50,56.353,4.849,46,66,90,50,53.938,8.125,10,69
40,66.196,9.820,23,75,0,50,68.118,2.854,64,76,90,50,66.383,8.939,17,78,61.353,8.126,21,66,0,50,64.294,4.100,57,73,90,50,61.390,7.902,14,75,55.176,8.094,19,62,0,50,58.529,3.711,53,66,90,50,56.073,7.661,12,68,52.176,7.025,19,55,0,50,55.647,5.385,44,64,90,50,53.481,8.117,12,68
41,64.569,9.364,23,73,0,50,66.020,4.352,57,73,90,50,63.780,8.675,14,75,61.980,8.272,23,66,0,50,63.510,4.937,55,73,90,50,61.186,7.989,12,73,55.314,7.752,21,62,0,50,58.098,3.442,53,66,90,50,56.137,7.524,12,68,53.392,7.816,17,57,0,50,55.941,5.128,46,66,90,50,53.811,8.073,10,68
42,61.098,8.533,21,66,0,50,64.020,4.183,57,75,90,50,61.662,8.091,17,75,59.980,7.906,23,66,0,50,64.235,4.198,57,73,90,50,60.677,8.011,12,73,56.196,8.234,21,64,0,50,58.196,4.171,51,68,90,50,56.459,7.716,12,69,52.745,8.000,19,59,0,50,56.549,5.308,48,66,90,50,53.922,8.463,10,68
43,62.569,7.908,23,66,0,50,65.706,4.011,59,73,90,50,63.478,7.765,16,75,59.902,7.844,23,64,0,50,62.510,4.216,53,69,90,50,59.961,7.893,12,71,54.490,7.487,21,62,0,50,57.098,4.509,51,68,90,50,55.291,7.366,14,68,53.216,7.617,19,57,0,50,55.804,5.322,44,66,90,50,53.176,8.241,10,66
44,69.451,9.646,25,75,0,50,71.118,3.943,62,75,90,50,68.466,8.525,17,76,57.882,7.107,23,62,0,50,60.255,3.767,53,68,90,50,57.905,7.188,10,68,56.176,7.388,21,62,0,50,59.118,4.506,53,69,90,50,56.919,7.467,14,69,53.020,7.541,19,57,0,50,55.686,6.266,44,68,90,50,53.266,8.225,10,68
45,69.725,9.436,26,75,0,50,72.588,3.500,64,82,90,50,69.762,8.516,16,82,57.196,7.403,21,62,0,50,59.157,3.982,53,68,90,50,57.570,7.190,12,68,58.353,7.568,21,62,0,50,61.510,4.465,55,71,90,50,58.978,7.724,14,73,52.157,7.303,19,57,0,50,55.020,6.071,46,68,90,50,52.516,8.100,10,68
46,70.235,9.730,26,76,0,50,73.353,2.925,66,82,90,50,70.404,8.419,17,82,56.725,7.526,21,60,0,50,58.216,3.684,51,66,90,50,56.660,7.081,12,69,64.020,8.758,21,71,0,50,66.137,4.526,55,73,90,50,63.749,8.225,14,75,51.471,7.780,19,57,0,50,54.020,5.722,44,66,90,50,51.926,8.258,8,68
47,70.314,8.808,28,75,0,50,73.275,3.329,66,80,90,50,70.263,8.561,17,82,56.333,7.331,21,59,0,50,58.529,4.509,51,68,90,50,55.900,7.084,12,68,64.686,8.648,23,69,0,50,67.471,3.145,62,75,90,50,65.342,8.043,17,80,50.118,7.652,17,55,0,50,52.863,5.625,42,64,90,50,50.984,7.943,8,66
48,70.490,8.735,28,76,0,50,72.961,3.644,66,80,90,50,70.187,8.362,17,80,54.725,6.850,21,59,0,50,56.824,4.203,48,66,90,50,55.062,6.950,12,68,66.706,8.987,23,71,0,50,68.941,3.489,62,76,90,50,66.289,8.422,17,76,50.745,7.282,19,57,0,50,53.608,4.875,44,64,90,50,51.278,7.889,8,68
49,70.804,9.845,25,76,0,50,73.137,3.811,66,82,90,50,70.429,8.552,16,82,55.314,7.143,21,60,0,50,57.196,3.007,51,64,90,50,55.466,6.975,12,68,67.118,9.156,23,75,0,50,67.980,3.240,62,75,90,50,66.287,8.333,17,76,49.039,7.600,17,55,0,50,51.078,5.451,42,60,90,50,50.022,7.884,8,66
50,70.235,9.467,25,75,0,50,72.098,2.907,66,80,90,50,69.926,8.454,16,82,56.078,6.675,23,60,0,50,57.804,3.429,53,66,90,50,55.748,6.949,12,66,65.863,8.752,23,69,0,50,68.725,3.990,62,80,90,50,66.079,8.485,17,80,49.490,6.813,19,53,0,50,51.843,4.164,44,57,90,50,49.572,7.519,8,60
51,70.804,9.423,25,75,0,50,72.235,4.611,64,82,90,50,70.002,8.638,16,82,55.863,7.411,21,60,0,50,58.235,3.485,53,66,90,50,56.130,7.097,12,66,64.745,9.011,23,73,0,50,67.980,4.752,60,80,90,50,65.718,8.627,17,80,47.843,7.270,17,53,0,50,51.373,4.980,39,59,90,50,48.902,7.568,10,60
52,70.255,9.520,25,75,0,50,72.471,3.982,64,82,90,50,70.009,8.577,16,82,56.686,7.151,23,62,0,50,59.314,4.254,51,66,90,50,56.496,7.177,12,68,64.961,8.763,23,71,0,50,67.706,4.001,60,80,90,50,65.859,8.257,17,80,46.549,6.807,17,50,0,50,49.863,5.008,41,57,90,50,47.588,7.463,10,60
53,68.784,9.102,25,73,0,50,71.667,3.416,66,80,90,50,69.217,8.349,16,80,57.588,7.225,23,64,0,50,59.000,4.162,51,68,90,50,57.311,7.351,12,68,64.490,8.871,23,71,0,50,67.235,4.241,60,76,90,50,64.945,8.373,17,80,46.549,6.313,17,50,0,50,49.275,5.146,41,57,90,50,47.668,7.770,8,59
54,69.843,9.586,26,76,0,50,71.765,2.680,66,78,90,50,69.692,8.561,16,78,57.667,8.428,21,64,0,50,60.176,3.369,55,68,90,50,57.787,7.546,12,68,66.333,9.391,23,73,0,50,69.549,4.105,60,75,90,50,66.384,8.647,17,76,47.706,6.897,17,53,0,50,49.490,5.108,37,57,90,50,47.582,7.351,8,57
55,69.294,9.274,26,75,0,50,72.529,3.443,64,80,90,50,69.959,8.539,16,80,57.902,7.918,23,64,0,50,60.882,3.173,55,68,90,50,58.341,7.854,12,69,64.627,8.848,23,71,0,50,67.745,4.512,60,75,90,50,65.404,8.298,17,76,45.431,6.220,17,53,0,50,49.059,4.514,42,57,90,50,46.685,6.841,10,59
56,70.216,9.567,26,75,0,50,72.118,2.797,64,78,90,50,69.745,8.537,16,80,58.294,8.424,21,66,0,50,61.569,2.809,57,68,90,50,58.672,7.677,12,68,65.255,8.109,25,71,0,50,67.451,4.041,60,75,90,50,65.104,8.230,17,76,47.255,6.720,17,53,0,50,49.765,5.443,41,59,90,50,47.258,7.610,10,60
57,69.824,9.476,26,75,0,50,71.608,3.612,64,76,90,50,69.320,8.666,16,78,59.725,8.490,23,66,0,50,61.588,4.464,55,69,90,50,59.386,8.057,12,71,63.843,8.633,23,69,0,50,67.275,4.229,62,76,90,50,64.435,8.154,17,76,46.627,6.864,17,55,0,50,49.353,5.011,41,57,90,50,46.914,7.419,10,59
58,68.627,9.798,25,75,0,50,70.333,3.713,62,76,90,50,68.372,8.647,16,78,59.490,8.269,23,66,0,50,61.667,4.063,55,69,90,50,59.108,7.815,12,71,62.000,8.713,21,66,0,50,65.647,4.638,60,76,90,50,63.232,8.058,17,76,45.725,6.397,19,51,0,50,49.039,5.943,37,59,90,50,46.746,7.473,12,60
59,68.471,9.192,26,73,0,50,70.137,4.262,62,76,90,50,67.893,8.546,16,76,58.882,8.742,21,68,0,50,61.235,3.326,57,68,90,50,59.085,7.774,12,69,62.078,8.094,25,66,0,50,65.176,4.873,57,73,90,50,63.244,8.111,14,76,46.804,7.105,17,53,0,50,49.333,4.048,41,55,90,50,47.218,7.389,12,59
60,67.176,9.010,25,73,0,50,69.588,4.410,57,80,90,50,67.377,8.439,16,80,59.549,8.286,21,66,0,50,61.392,2.786,55,68,90,50,59.424,7.677,12,73,62.863,8.273,25,68,0,50,66.373,4.238,59,73,90,50,63.880,8.019,17,76,47.392,6.670,19,55,0,50,49.804,5.115,41,57,90,50,47.697,7.661,12,60
61,68.490,9.272,25,73,0,50,68.941,4.192,62,75,90,50,67.012,8.645,17,78,58.314,7.936,21,66,0,50,59.451,3.390,53,66,90,50,57.926,7.530,12,68,62.020,7.961,23,66,0,50,65.255,4.399,57,75,90,50,62.971,8.273,17,75,46.824,6.467,16,50,0,50,49.412,6.037,37,59,90,50,47.613,7.756,8,60
62,65.647,8.518,25,69,0,50,68.922,4.660,59,75,90,50,65.916,8.349,16,78,57.373,7.491,21,62,0,50,58.333,3.090,51,64,90,50,56.730,6.957,12,66,62.137,8.495,23,68,0,50,65.922,4.372,57,73,90,50,63.186,8.208,16,76,48.039,6.261,19,51,0,50,50.373,5.997,37,59,90,50,48.878,7.597,10,59
63,64.647,8.294,25,69,0,50,67.471,4.211,60,75,90,50,64.604,7.982,14,76,55.863,6.969,21,59,0,50,58.569,3.506,51,64,90,50,56.853,6.741,14,66,61.255,8.069,23,66,0,50,64.353,5.730,55,73,90,50,61.830,8.263,14,76,49.804,7.370,17,55,0,50,52.510,5.065,42,59,90,50,50.171,7.625,8,60
64,63.569,8.656,23,69,0,50,66.098,4.300,57,73,90,50,63.857,7.968,14,75,60.627,8.020,21,64,0,50,63.392,4.486,55,71,90,50,61.348,7.573,16,71,63.294,8.259,25,68,0,50,66.294,4.759,57,75,90,50,64.010,8.364,17,76,52.392,7.283,21,57,0,50,55.882,5.785,46,66,90,50,53.094,8.005,12,68
65,63.294,8.656,23,68,0,50,64.745,3.537,57,73,90,50,62.706,7.919,14,73,64.745,8.433,23,69,0,50,66.255,3.492,59,73,90,50,64.514,7.943,16,73,64.000,8.433,25,69,0,50,66.765,4.430,57,76,90,50,63.850,8.448,16,76,55.314,8.368,19,59,0,50,58.216,5.431,46,68,90,50,55.783,8.396,14,68
66,63.275,8.372,23,68,0,50,64.314,3.265,57,69,90,50,62.373,7.735,14,71,64.863,8.789,23,69,0,50,66.196,3.811,59,73,90,50,64.663,8.026,16,75,62.373,8.265,23,66,0,50,64.922,4.673,55,73,90,50,62.882,8.047,17,75,56.059,8.647,19,62,0,50,59.235,5.662,48,69,90,50,56.882,8.609,12,71
67,62.882,8.399,23,68,0,50,64.922,3.039,57,69,90,50,62.595,7.755,17,71,64.745,8.816,23,71,0,50,67.196,3.169,59,73,90,50,64.828,7.858,16,75,61.824,8.121,23,66,0,50,64.039,4.400,55,73,90,50,61.832,7.996,17,75,55.667,8.279,21,62,0,50,59.529,5.612,48,69,90,50,56.799,8.754,14,71
68,63.000,8.591,23,68,0,50,64.529,3.864,55,69,90,50,62.679,7.994,14,73,64.098,8.582,23,69,0,50,66.706,3.183,62,73,90,50,64.338,7.782,16,75,60.725,8.542,21,66,0,50,63.431,4.549,55,73,90,50,60.973,8.063,16,73,56.725,8.215,21,64,0,50,59.941,4.768,53,68,90,50,57.277,8.779,14,73
69,63.510,8.794,23,69,0,50,66.059,4.510,57,75,90,50,63.448,8.236,14,75,63.882,8.706,23,69,0,50,66.373,3.117,60,73,90,50,64.098,7.847,16,76,61.471,8.252,21,66,0,50,62.039,5.008,55,73,90,50,60.822,7.987,17,75,55.725,7.816,21,62,0,50,59.451,5.529,51,68,90,50,57.035,9.016,12,71
70,64.020,8.981,23,73,0,50,65.118,4.028,57,73,90,50,63.608,8.218,17,75,64.529,8.592,23,69,0,50,66.235,2.909,60,73,90,50,64.501,7.776,16,75,58.549,8.191,21,64,0,50,61.863,5.099,53,71,90,50,59.239,8.055,12,71,55.549,8.377,19,62,0,50,58.176,5.343,48,66,90,50,56.508,8.542,12,68
71,63.686,8.983,23,73,0,50,65.627,3.200,59,73,90,50,64.177,8.248,16,75,63.333,8.148,23,68,0,50,66.922,3.340,60,73,90,50,64.286,7.782,16,75,55.941,7.218,21,59,0,50,60.608,4.243,53,71,90,50,57.935,7.702,12,71,54.882,7.480,19,60,0,50,58.275,5.579,48,68,90,50,56.260,8.384,12,69
72,64.804,9.000,23,73,0,50,66.294,3.214,60,75,90,50,64.790,8.245,16,75,63.824,8.296,23,68,0,50,66.216,3.695,57,73,90,50,63.757,7.799,16,75,56.039,7.499,21,60,0,50,59.549,4.254,53,71,90,50,57.047,7.369,12,71,57.137,8.362,19,64,0,50,58.333,5.498,48,66,90,50,56.831,8.563,12,68
73,65.863,9.666,23,75,0,50,67.941,3.379,62,75,90,50,65.902,8.504,16,76,64.039,8.314,23,69,0,50,66.098,3.540,57,73,90,50,63.911,7.736,16,75,56.000,7.125,21,60,0,50,58.765,4.488,51,69,90,50,56.526,7.315,12,69,55.627,8.067,19,62,0,50,58.431,5.551,48,68,90,50,56.296,8.396,12,69
74,67.373,9.421,25,75,0,50,69.725,3.785,64,76,90,50,67.210,8.711,17,76,63.784,8.519,23,69,0,50,66.255,3.498,59,73,90,50,63.879,7.906,16,76,55.216,7.653,19,59,0,50,58.176,2.985,53,66,90,50,55.796,6.920,14,68,55.510,7.693,21,62,0,50,58.412,5.337,46,68,90,50,55.567,8.453,12,69
