 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Min(linea_horizontal_1),Max(linea_horizontal_1),Angle(linea_horizontal_1),Feret(linea_horizontal_1),FeretX(linea_horizontal_1),FeretY(linea_horizontal_1),FeretAngle(linea_horizontal_1),MinFeret(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Min(linea_vertical_1),Max(linea_vertical_1),Angle(linea_vertical_1),Feret(linea_vertical_1),FeretX(linea_vertical_1),FeretY(linea_vertical_1),FeretAngle(linea_vertical_1),MinFeret(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Min(ovalo_1),Max(ovalo_1),Feret(ovalo_1),FeretX(ovalo_1),FeretY(ovalo_1),FeretAngle(ovalo_1),MinFeret(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Min(linea_horizontal_2),Max(linea_horizontal_2),Angle(linea_horizontal_2),Feret(linea_horizontal_2),FeretX(linea_horizontal_2),FeretY(linea_horizontal_2),FeretAngle(linea_horizontal_2),MinFeret(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Min(linea_vertical_2),Max(linea_vertical_2),Angle(linea_vertical_2),Feret(linea_vertical_2),FeretX(linea_vertical_2),FeretY(linea_vertical_2),FeretAngle(linea_vertical_2),MinFeret(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Min(ovalo_2),Max(ovalo_2),Feret(ovalo_2),FeretX(ovalo_2),FeretY(ovalo_2),FeretAngle(ovalo_2),MinFeret(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Min(linea_horizontal_3),Max(linea_horizontal_3),Angle(linea_horizontal_3),Feret(linea_horizontal_3),FeretX(linea_horizontal_3),FeretY(linea_horizontal_3),FeretAngle(linea_horizontal_3),MinFeret(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Min(linea_vertical_3),Max(linea_vertical_3),Angle(linea_vertical_3),Feret(linea_vertical_3),FeretX(linea_vertical_3),FeretY(linea_vertical_3),FeretAngle(linea_vertical_3),MinFeret(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Min(ovalo_3),Max(ovalo_3),Feret(ovalo_3),FeretX(ovalo_3),FeretY(ovalo_3),FeretAngle(ovalo_3),MinFeret(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Min(linea_horizontal_4),Max(linea_horizontal_4),Angle(linea_horizontal_4),Feret(linea_horizontal_4),FeretX(linea_horizontal_4),FeretY(linea_horizontal_4),FeretAngle(linea_horizontal_4),MinFeret(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Min(linea_vertical_4),Max(linea_vertical_4),Angle(linea_vertical_4),Feret(linea_vertical_4),FeretX(linea_vertical_4),FeretY(linea_vertical_4),FeretAngle(linea_vertical_4),MinFeret(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Min(ovalo_4),Max(ovalo_4),Feret(ovalo_4),FeretX(ovalo_4),FeretY(ovalo_4),FeretAngle(ovalo_4),MinFeret(ovalo_4)
316,51,129.412,46.826,35,200,0,50,96,66,0,0,50,51,108.529,42.580,30,162,90,50,121,41,90,0,50,1976,115.227,50.883,19,205,50,96,66,0,50,51,126.353,33.212,46,164,0,50,96,167,0,0,50,51,118.118,51.983,28,184,90,50,121,142,90,0,50,1976,117.747,48.657,23,214,50,96,167,0,50,51,132.176,41.494,42,191,0,50,96,268,0,0,50,51,118.157,46.988,34,177,90,50,121,243,90,0,50,1976,120.950,49.272,26,202,50,96,268,0,50,51,124.784,29.726,44,155,0,50,96,369,0,0,50,51,124.451,52.422,32,191,90,50,121,344,90,0,50,1976,121.567,47.610,28,218,50,96,369,0,50
317,51,129.118,45.275,37,200,0,50,96,66,0,0,50,51,108.902,43.170,28,162,90,50,121,41,90,0,50,1976,115.122,50.440,19,204,50,96,66,0,50,51,125.941,32.819,44,162,0,50,96,167,0,0,50,51,117.961,51.912,28,182,90,50,121,142,90,0,50,1976,117.620,48.573,23,214,50,96,167,0,50,51,132.373,41.942,42,193,0,50,96,268,0,0,50,51,117.980,46.337,34,173,90,50,121,243,90,0,50,1976,121.302,49.535,26,204,50,96,268,0,50,51,123.941,29.228,46,153,0,50,96,369,0,0,50,51,124.098,52.126,34,191,90,50,121,344,90,0,50,1976,121.341,47.408,26,216,50,96,369,0,50
318,51,128.863,44.202,37,196,0,50,96,66,0,0,50,51,108.608,43.167,28,162,90,50,121,41,90,0,50,1976,114.864,50.071,17,200,50,96,66,0,50,51,125.569,32.041,46,161,0,50,96,167,0,0,50,51,118.824,52.552,30,184,90,50,121,142,90,0,50,1976,117.641,48.526,23,218,50,96,167,0,50,51,132.294,41.947,42,193,0,50,96,268,0,0,50,51,117.157,45.950,32,173,90,50,121,243,90,0,50,1976,121.348,49.684,26,205,50,96,268,0,50,51,124.137,29.352,46,155,0,50,96,369,0,0,50,51,124.373,52.061,34,193,90,50,121,344,90,0,50,1976,121.187,47.418,26,216,50,96,369,0,50
319,51,128.137,43.105,37,193,0,50,96,66,0,0,50,51,109.529,44.426,28,164,90,50,121,41,90,0,50,1976,114.634,49.892,19,204,50,96,66,0,50,51,125.275,32.187,44,161,0,50,96,167,0,0,50,51,119.176,52.856,28,182,90,50,121,142,90,0,50,1976,117.631,48.544,23,216,50,96,167,0,50,51,132.490,42.196,42,193,0,50,96,268,0,0,50,51,117.588,45.773,34,173,90,50,121,243,90,0,50,1976,121.395,49.751,26,204,50,96,268,0,50,51,123.784,29.218,44,157,0,50,96,369,0,0,50,51,123.784,51.897,34,191,90,50,121,344,90,0,50,1976,120.973,47.248,26,214,50,96,369,0,50
320,51,128.373,43.004,37,193,0,50,96,66,0,0,50,51,109.784,45.028,30,164,90,50,121,41,90,0,50,1976,114.840,49.889,17,205,50,96,66,0,50,51,125.157,31.945,46,161,0,50,96,167,0,0,50,51,119.725,53.132,28,186,90,50,121,142,90,0,50,1976,117.710,48.500,23,220,50,96,167,0,50,51,132.490,42.526,42,195,0,50,96,268,0,0,50,51,117.196,45.137,35,173,90,50,121,243,90,0,50,1976,121.275,49.756,25,205,50,96,268,0,50,51,124.039,29.469,46,157,0,50,96,369,0,0,50,51,122.569,51.096,34,187,90,50,121,344,90,0,50,1976,119.818,46.628,25,214,50,96,369,0,50
321,51,127.196,42.079,37,189,0,50,96,66,0,0,50,51,110.431,45.981,28,168,90,50,121,41,90,0,50,1976,114.845,49.808,19,205,50,96,66,0,50,51,124.627,31.531,44,159,0,50,96,167,0,0,50,51,119.804,53.098,28,186,90,50,121,142,90,0,50,1976,117.601,48.587,23,218,50,96,167,0,50,51,132.137,42.538,42,193,0,50,96,268,0,0,50,51,116.216,44.731,35,173,90,50,121,243,90,0,50,1976,120.915,49.495,25,204,50,96,268,0,50,51,124.235,30.425,44,159,0,50,96,369,0,0,50,51,121.745,50.803,32,189,90,50,121,344,90,0,50,1976,119.420,46.207,25,214,50,96,369,0,50
322,51,126.725,41.506,39,186,0,50,96,66,0,0,50,51,110.863,46.467,28,170,90,50,121,41,90,0,50,1976,114.752,49.691,17,209,50,96,66,0,50,51,124.431,31.103,44,155,0,50,96,167,0,0,50,51,119.961,53.787,28,186,90,50,121,142,90,0,50,1976,117.505,48.649,25,218,50,96,167,0,50,51,131.745,41.774,42,193,0,50,96,268,0,0,50,51,116.353,45.177,32,171,90,50,121,243,90,0,50,1976,120.627,49.146,25,202,50,96,268,0,50,51,123.961,30.522,44,161,0,50,96,369,0,0,50,51,120.922,50.207,32,186,90,50,121,344,90,0,50,1976,118.819,45.680,25,211,50,96,369,0,50
323,51,126.667,41.081,37,184,0,50,96,66,0,0,50,51,111.020,46.834,28,171,90,50,121,41,90,0,50,1976,114.614,49.523,17,209,50,96,66,0,50,51,123.451,30.542,44,155,0,50,96,167,0,0,50,51,120.078,53.981,28,189,90,50,121,142,90,0,50,1976,117.339,48.559,25,218,50,96,167,0,50,51,132.216,40.746,44,191,0,50,96,268,0,0,50,51,117.059,45.870,32,171,90,50,121,243,90,0,50,1976,120.567,48.993,25,204,50,96,268,0,50,51,124.275,30.920,44,164,0,50,96,369,0,0,50,51,120.000,49.899,32,186,90,50,121,344,90,0,50,1976,118.218,45.409,25,209,50,96,369,0,50
324,51,125.882,40.265,37,180,0,50,96,66,0,0,50,51,111.176,47.219,28,171,90,50,121,41,90,0,50,1976,114.240,49.335,17,211,50,96,66,0,50,51,123.255,30.664,42,157,0,50,96,167,0,0,50,51,119.000,53.208,28,186,90,50,121,142,90,0,50,1976,117.111,48.620,25,218,50,96,167,0,50,51,131.490,40.093,44,189,0,50,96,268,0,0,50,51,117.490,46.602,32,177,90,50,121,243,90,0,50,1976,120.615,48.821,25,207,50,96,268,0,50,51,125.098,32.054,44,170,0,50,96,369,0,0,50,51,119.275,49.519,32,186,90,50,121,344,90,0,50,1976,118.118,45.212,25,209,50,96,369,0,50
325,51,125.392,39.673,37,180,0,50,96,66,0,0,50,51,111.294,47.894,28,171,90,50,121,41,90,0,50,1976,114.124,49.339,17,211,50,96,66,0,50,51,123.529,29.840,44,155,0,50,96,167,0,0,50,51,119.627,53.624,26,187,90,50,121,142,90,0,50,1976,117.184,48.650,23,218,50,96,167,0,50,51,131.373,39.323,44,184,0,50,96,268,0,0,50,51,118.059,47.735,32,177,90,50,121,243,90,0,50,1976,120.510,48.841,25,207,50,96,268,0,50,51,128.137,34.652,44,173,0,50,96,369,0,0,50,51,119.078,47.922,34,186,90,50,121,344,90,0,50,1976,119.475,45.833,25,209,50,96,369,0,50
326,51,125.471,39.233,37,179,0,50,96,66,0,0,50,51,111.098,47.892,28,173,90,50,121,41,90,0,50,1976,113.879,49.194,19,213,50,96,66,0,50,51,122.373,29.900,44,153,0,50,96,167,0,0,50,51,119.216,53.672,26,186,90,50,121,142,90,0,50,1976,116.822,48.515,23,218,50,96,167,0,50,51,130.824,38.337,44,180,0,50,96,268,0,0,50,51,118.490,47.933,32,177,90,50,121,243,90,0,50,1976,120.612,48.630,25,207,50,96,268,0,50,51,131.529,37.326,44,182,0,50,96,369,0,0,50,51,119.863,46.880,32,182,90,50,121,344,90,0,50,1976,121.688,46.742,25,207,50,96,369,0,50
327,51,125.176,38.562,37,175,0,50,96,66,0,0,50,51,111.235,48.578,26,173,90,50,121,41,90,0,50,1976,113.860,49.113,19,213,50,96,66,0,50,51,121.412,29.251,44,152,0,50,96,167,0,0,50,51,119.039,53.315,26,186,90,50,121,142,90,0,50,1976,116.485,48.311,23,216,50,96,167,0,50,51,129.804,37.505,44,180,0,50,96,268,0,0,50,51,117.961,48.513,32,179,90,50,121,243,90,0,50,1976,120.124,48.564,25,209,50,96,268,0,50,51,134.353,39.241,44,191,0,50,96,369,0,0,50,51,120.667,46.265,35,184,90,50,121,344,90,0,50,1976,123.442,47.662,23,207,50,96,369,0,50
328,51,125.235,38.335,37,175,0,50,96,66,0,0,50,51,111.980,48.555,28,173,90,50,121,41,90,0,50,1976,113.650,49.029,19,213,50,96,66,0,50,51,121.333,29.402,44,152,0,50,96,167,0,0,50,51,117.608,52.556,26,186,90,50,121,142,90,0,50,1976,116.078,48.335,23,214,50,96,167,0,50,51,129.137,36.775,44,175,0,50,96,268,0,0,50,51,118.510,48.730,32,180,90,50,121,243,90,0,50,1976,119.965,48.320,25,211,50,96,268,0,50,51,135.667,40.231,44,195,0,50,96,369,0,0,50,51,121.941,45.704,35,182,90,50,121,344,90,0,50,1976,124.462,48.093,23,207,50,96,369,0,50
329,51,124.941,37.658,39,173,0,50,96,66,0,0,50,51,111.824,48.863,28,173,90,50,121,41,90,0,50,1976,113.621,48.876,19,213,50,96,66,0,50,51,121.255,29.726,44,153,0,50,96,167,0,0,50,51,117.725,52.632,28,184,90,50,121,142,90,0,50,1976,115.714,47.938,23,216,50,96,167,0,50,51,128.020,35.301,44,173,0,50,96,268,0,0,50,51,118.275,49.404,32,180,90,50,121,243,90,0,50,1976,119.461,48.057,25,213,50,96,268,0,50,51,136.157,40.672,44,193,0,50,96,369,0,0,50,51,121.902,45.108,37,182,90,50,121,344,90,0,50,1976,124.870,48.333,25,211,50,96,369,0,50
330,51,123.843,36.977,39,171,0,50,96,66,0,0,50,51,112.216,49.302,28,173,90,50,121,41,90,0,50,1976,113.653,48.955,19,218,50,96,66,0,50,51,121.333,30.834,44,153,0,50,96,167,0,0,50,51,116.686,51.757,30,184,90,50,121,142,90,0,50,1976,114.924,47.698,23,213,50,96,167,0,50,51,127.980,34.786,46,171,0,50,96,268,0,0,50,51,118.882,49.960,32,182,90,50,121,243,90,0,50,1976,119.380,48.033,25,211,50,96,268,0,50,51,136.451,40.756,44,195,0,50,96,369,0,0,50,51,122.118,45.247,37,182,90,50,121,344,90,0,50,1976,125.065,48.338,25,213,50,96,369,0,50
331,51,123.725,36.814,37,168,0,50,96,66,0,0,50,51,113.000,50.562,26,177,90,50,121,41,90,0,50,1976,113.499,49.031,17,214,50,96,66,0,50,51,121.157,30.801,42,157,0,50,96,167,0,0,50,51,116.059,50.365,30,180,90,50,121,142,90,0,50,1976,114.313,47.332,21,214,50,96,167,0,50,51,127.020,34.159,44,166,0,50,96,268,0,0,50,51,119.196,50.667,32,186,90,50,121,243,90,0,50,1976,119.291,47.919,25,213,50,96,268,0,50,51,136.314,40.619,44,196,0,50,96,369,0,0,50,51,121.922,44.684,37,182,90,50,121,344,90,0,50,1976,124.927,48.415,25,213,50,96,369,0,50
332,51,123.275,36.146,37,168,0,50,96,66,0,0,50,51,113.392,50.585,28,177,90,50,121,41,90,0,50,1976,113.521,49.016,17,216,50,96,66,0,50,51,121.627,31.513,42,157,0,50,96,167,0,0,50,51,114.706,50.335,28,179,90,50,121,142,90,0,50,1976,113.849,47.084,21,209,50,96,167,0,50,51,126.686,33.545,44,166,0,50,96,268,0,0,50,51,119.490,51.056,32,186,90,50,121,243,90,0,50,1976,119.183,47.950,25,213,50,96,268,0,50,51,136.333,40.676,44,196,0,50,96,369,0,0,50,51,122.039,44.423,37,182,90,50,121,344,90,0,50,1976,125.018,48.529,25,213,50,96,369,0,50
333,51,123.059,35.688,37,164,0,50,96,66,0,0,50,51,113.471,50.288,28,177,90,50,121,41,90,0,50,1976,113.574,48.971,17,216,50,96,66,0,50,51,121.098,32.568,42,162,0,50,96,167,0,0,50,51,114.059,49.772,28,177,90,50,121,142,90,0,50,1976,113.405,46.825,19,207,50,96,167,0,50,51,126.294,33.272,44,164,0,50,96,268,0,0,50,51,119.765,51.462,32,184,90,50,121,243,90,0,50,1976,119.209,48.024,26,213,50,96,268,0,50,51,135.902,40.846,44,196,0,50,96,369,0,0,50,51,121.490,44.136,37,180,90,50,121,344,90,0,50,1976,124.738,48.249,26,214,50,96,369,0,50
334,51,122.549,35.228,37,162,0,50,96,66,0,0,50,51,113.647,50.377,28,179,90,50,121,41,90,0,50,1976,113.530,48.966,19,214,50,96,66,0,50,51,122.353,33.389,42,166,0,50,96,167,0,0,50,51,113.471,49.467,28,179,90,50,121,142,90,0,50,1976,113.533,46.870,21,205,50,96,167,0,50,51,125.490,32.260,46,161,0,50,96,268,0,0,50,51,120.333,51.392,32,184,90,50,121,243,90,0,50,1976,119.136,47.916,26,214,50,96,268,0,50,51,136.059,40.129,42,198,0,50,96,369,0,0,50,51,121.431,44.289,37,180,90,50,121,344,90,0,50,1976,124.790,48.090,25,209,50,96,369,0,50
335,51,122.059,34.676,37,161,0,50,96,66,0,0,50,51,113.627,50.650,28,180,90,50,121,41,90,0,50,1976,113.545,48.954,17,216,50,96,66,0,50,51,125.804,36.904,42,173,0,50,96,167,0,0,50,51,113.059,48.748,28,180,90,50,121,142,90,0,50,1976,115.043,47.656,19,205,50,96,167,0,50,51,125.490,32.316,44,161,0,50,96,268,0,0,50,51,120.451,51.710,32,184,90,50,121,243,90,0,50,1976,119.067,47.930,26,214,50,96,268,0,50,51,135.706,39.323,42,193,0,50,96,369,0,0,50,51,122.216,45.022,37,180,90,50,121,344,90,0,50,1976,124.944,47.821,25,207,50,96,369,0,50
336,51,121.725,34.141,37,162,0,50,96,66,0,0,50,51,114.196,50.876,28,182,90,50,121,41,90,0,50,1976,113.444,48.942,17,216,50,96,66,0,50,51,129.098,39.623,42,182,0,50,96,167,0,0,50,51,113.020,47.676,28,179,90,50,121,142,90,0,50,1976,116.707,48.603,21,207,50,96,167,0,50,51,125.196,32.067,44,161,0,50,96,268,0,0,50,51,120.667,51.877,32,186,90,50,121,243,90,0,50,1976,119.125,47.990,26,214,50,96,268,0,50,51,135.118,38.860,42,191,0,50,96,369,0,0,50,51,122.529,45.930,37,182,90,50,121,344,90,0,50,1976,124.963,47.776,25,207,50,96,369,0,50
337,51,121.235,33.953,37,159,0,50,96,66,0,0,50,51,113.706,50.609,28,179,90,50,121,41,90,0,50,1976,113.283,48.890,17,216,50,96,66,0,50,51,130.804,42.040,42,189,0,50,96,167,0,0,50,51,114.059,46.837,28,177,90,50,121,142,90,0,50,1976,118.349,49.573,19,209,50,96,167,0,50,51,124.784,31.142,46,159,0,50,96,268,0,0,50,51,120.667,52.521,30,187,90,50,121,243,90,0,50,1976,118.944,47.930,26,214,50,96,268,0,50,51,134.784,38.516,44,189,0,50,96,369,0,0,50,51,123.412,46.949,35,186,90,50,121,344,90,0,50,1976,125.105,47.793,25,207,50,96,369,0,50
338,51,120.784,34.146,37,157,0,50,96,66,0,0,50,51,114.078,51.186,26,179,90,50,121,41,90,0,50,1976,113.292,48.929,17,218,50,96,66,0,50,51,132.255,42.879,42,193,0,50,96,167,0,0,50,51,114.686,45.791,28,173,90,50,121,142,90,0,50,1976,119.585,50.284,19,207,50,96,167,0,50,51,124.216,30.616,44,159,0,50,96,268,0,0,50,51,121.157,52.502,32,187,90,50,121,243,90,0,50,1976,119.023,48.024,26,214,50,96,268,0,50,51,134.765,37.462,44,187,0,50,96,369,0,0,50,51,124.078,47.183,37,189,90,50,121,344,90,0,50,1976,125.193,47.706,25,209,50,96,369,0,50
339,51,120.235,33.828,37,155,0,50,96,66,0,0,50,51,114.412,51.817,28,180,90,50,121,41,90,0,50,1976,113.128,48.946,17,218,50,96,66,0,50,51,133.392,44.066,42,200,0,50,96,167,0,0,50,51,114.882,45.536,30,171,90,50,121,142,90,0,50,1976,120.030,50.597,21,207,50,96,167,0,50,51,123.608,30.553,44,159,0,50,96,268,0,0,50,51,120.824,52.566,32,186,90,50,121,243,90,0,50,1976,118.587,48.001,25,214,50,96,268,0,50,51,134.333,36.830,44,184,0,50,96,369,0,0,50,51,124.078,48.101,37,189,90,50,121,344,90,0,50,1976,125.119,47.798,21,209,50,96,369,0,50
340,51,120.196,33.739,37,155,0,50,96,66,0,0,50,51,114.471,51.561,28,182,90,50,121,41,90,0,50,1976,112.898,48.897,17,216,50,96,66,0,50,51,132.961,43.473,42,198,0,50,96,167,0,0,50,51,114.490,45.348,28,173,90,50,121,142,90,0,50,1976,120.256,50.594,21,207,50,96,167,0,50,51,122.706,29.943,44,159,0,50,96,268,0,0,50,51,120.529,52.355,32,186,90,50,121,243,90,0,50,1976,118.458,47.953,25,216,50,96,268,0,50,51,133.176,36.125,44,182,0,50,96,369,0,0,50,51,124.725,48.771,35,189,90,50,121,344,90,0,50,1976,125.324,47.660,25,214,50,96,369,0,50
341,51,119.765,33.392,37,155,0,50,96,66,0,0,50,51,113.529,50.608,28,179,90,50,121,41,90,0,50,1976,112.447,48.760,17,214,50,96,66,0,50,51,133.078,43.814,42,200,0,50,96,167,0,0,50,51,114.529,44.231,30,170,90,50,121,142,90,0,50,1976,120.122,50.690,23,207,50,96,167,0,50,51,121.667,29.574,44,153,0,50,96,268,0,0,50,51,120.294,52.109,32,186,90,50,121,243,90,0,50,1976,118.085,47.678,25,214,50,96,268,0,50,51,132.392,35.812,44,180,0,50,96,369,0,0,50,51,125.098,48.994,37,187,90,50,121,344,90,0,50,1976,125.140,47.583,28,214,50,96,369,0,50
342,51,119.941,33.339,37,155,0,50,96,66,0,0,50,51,113.353,50.522,28,180,90,50,121,41,90,0,50,1976,112.329,48.609,17,216,50,96,66,0,50,51,133.627,44.148,44,202,0,50,96,167,0,0,50,51,114.314,44.368,30,170,90,50,121,142,90,0,50,1976,120.012,50.644,23,207,50,96,167,0,50,51,121.000,29.231,44,153,0,50,96,268,0,0,50,51,119.922,51.832,32,184,90,50,121,243,90,0,50,1976,117.697,47.536,25,214,50,96,268,0,50,51,131.882,34.612,44,175,0,50,96,369,0,0,50,51,125.471,49.899,35,191,90,50,121,344,90,0,50,1976,125.077,47.631,26,214,50,96,369,0,50
343,51,119.569,33.356,37,155,0,50,96,66,0,0,50,51,112.510,50.277,28,179,90,50,121,41,90,0,50,1976,111.901,48.518,17,218,50,96,66,0,50,51,133.059,43.489,44,200,0,50,96,167,0,0,50,51,113.922,44.355,30,170,90,50,121,142,90,0,50,1976,119.471,50.254,23,204,50,96,167,0,50,51,121.137,29.402,44,155,0,50,96,268,0,0,50,51,119.431,51.724,32,184,90,50,121,243,90,0,50,1976,117.548,47.617,25,214,50,96,268,0,50,51,131.392,34.517,44,173,0,50,96,369,0,0,50,51,125.353,50.461,35,189,90,50,121,344,90,0,50,1976,124.761,47.747,25,216,50,96,369,0,50
344,51,119.647,33.535,37,155,0,50,96,66,0,0,50,51,111.882,50.009,28,177,90,50,121,41,90,0,50,1976,111.496,48.212,17,216,50,96,66,0,50,51,132.471,42.490,42,195,0,50,96,167,0,0,50,51,113.235,44.329,30,170,90,50,121,142,90,0,50,1976,119.347,49.846,23,202,50,96,167,0,50,51,120.725,29.206,44,153,0,50,96,268,0,0,50,51,118.863,51.451,30,184,90,50,121,243,90,0,50,1976,116.920,47.599,25,214,50,96,268,0,50,51,131.275,33.875,44,171,0,50,96,369,0,0,50,51,125.412,50.985,35,189,90,50,121,344,90,0,50,1976,124.630,47.697,25,216,50,96,369,0,50
345,51,119.235,34.347,37,157,0,50,96,66,0,0,50,51,111.020,49.620,26,173,90,50,121,41,90,0,50,1976,110.675,47.874,19,211,50,96,66,0,50,51,132.255,41.419,44,193,0,50,96,167,0,0,50,51,114.529,45.743,30,170,90,50,121,142,90,0,50,1976,119.280,49.763,23,204,50,96,167,0,50,51,120.373,28.673,44,152,0,50,96,268,0,0,50,51,118.647,51.716,30,184,90,50,121,243,90,0,50,1976,116.806,47.380,25,214,50,96,268,0,50,51,130.353,32.925,44,168,0,50,96,369,0,0,50,51,125.804,51.124,35,191,90,50,121,344,90,0,50,1976,124.479,47.605,25,216,50,96,369,0,50
346,51,118.843,34.600,35,159,0,50,96,66,0,0,50,51,109.294,48.610,26,173,90,50,121,41,90,0,50,1976,109.831,47.490,19,211,50,96,66,0,50,51,131.294,40.846,42,191,0,50,96,167,0,0,50,51,114.549,45.583,30,170,90,50,121,142,90,0,50,1976,119.124,49.559,23,204,50,96,167,0,50,51,119.333,28.317,44,150,0,50,96,268,0,0,50,51,117.392,50.830,30,182,90,50,121,243,90,0,50,1976,115.832,47.166,25,213,50,96,268,0,50,51,129.608,32.803,44,164,0,50,96,369,0,0,50,51,125.412,51.359,34,189,90,50,121,344,90,0,50,1976,123.918,47.565,25,214,50,96,369,0,50
347,51,118.529,35.252,35,161,0,50,96,66,0,0,50,51,108.686,47.794,28,170,90,50,121,41,90,0,50,1976,109.344,47.145,19,209,50,96,66,0,50,51,130.941,40.395,42,189,0,50,96,167,0,0,50,51,116.000,46.640,30,175,90,50,121,142,90,0,50,1976,119.385,49.542,23,207,50,96,167,0,50,51,118.922,29.290,44,150,0,50,96,268,0,0,50,51,116.706,49.944,30,182,90,50,121,243,90,0,50,1976,115.594,46.738,26,211,50,96,268,0,50,51,128.961,32.336,44,164,0,50,96,369,0,0,50,51,126.000,51.874,32,193,90,50,121,344,90,0,50,1976,124.161,47.624,25,218,50,96,369,0,50
348,51,118.647,35.441,37,162,0,50,96,66,0,0,50,51,108.294,47.548,28,170,90,50,121,41,90,0,50,1976,108.836,46.806,19,205,50,96,66,0,50,51,130.922,39.821,44,186,0,50,96,167,0,0,50,51,115.392,46.972,28,173,90,50,121,142,90,0,50,1976,119.159,49.471,23,209,50,96,167,0,50,51,118.588,29.576,42,152,0,50,96,268,0,0,50,51,115.863,49.845,28,182,90,50,121,243,90,0,50,1976,114.721,46.344,26,205,50,96,268,0,50,51,128.608,32.011,42,162,0,50,96,369,0,0,50,51,126.235,52.112,34,193,90,50,121,344,90,0,50,1976,123.986,47.691,25,218,50,96,369,0,50
349,51,118.843,36.430,35,166,0,50,96,66,0,0,50,51,107.137,46.792,28,168,90,50,121,41,90,0,50,1976,108.538,46.550,16,200,50,96,66,0,50,51,130.725,38.987,44,186,0,50,96,167,0,0,50,51,116.569,47.937,28,177,90,50,121,142,90,0,50,1976,119.262,49.494,21,213,50,96,167,0,50,51,118.216,30.000,42,153,0,50,96,268,0,0,50,51,114.451,49.149,28,179,90,50,121,243,90,0,50,1976,113.789,45.870,25,205,50,96,268,0,50,51,128.216,31.151,42,161,0,50,96,369,0,0,50,51,126.784,52.450,34,193,90,50,121,344,90,0,50,1976,123.947,47.624,23,218,50,96,369,0,50
350,51,120.922,38.692,35,173,0,50,96,66,0,0,50,51,106.098,45.899,26,166,90,50,121,41,90,0,50,1976,109.068,46.942,19,196,50,96,66,0,50,51,129.843,37.886,46,182,0,50,96,167,0,0,50,51,116.804,48.393,28,179,90,50,121,142,90,0,50,1976,119.260,49.358,23,214,50,96,167,0,50,51,118.039,30.644,42,157,0,50,96,268,0,0,50,51,113.745,48.638,30,177,90,50,121,243,90,0,50,1976,113.433,45.536,25,205,50,96,268,0,50,51,127.471,30.760,42,159,0,50,96,369,0,0,50,51,127.039,53.118,32,195,90,50,121,344,90,0,50,1976,123.959,47.709,23,216,50,96,369,0,50
351,51,122.980,41.023,35,179,0,50,96,66,0,0,50,51,106.216,45.774,28,166,90,50,121,41,90,0,50,1976,110.406,47.911,19,195,50,96,66,0,50,51,129.510,37.728,44,179,0,50,96,167,0,0,50,51,116.902,48.729,28,179,90,50,121,142,90,0,50,1976,118.785,49.082,23,213,50,96,167,0,50,51,119.863,32.637,42,162,0,50,96,268,0,0,50,51,112.235,47.677,30,173,90,50,121,243,90,0,50,1976,113.160,45.381,25,200,50,96,268,0,50,51,127.137,30.587,42,159,0,50,96,369,0,0,50,51,127.157,53.242,34,195,90,50,121,344,90,0,50,1976,123.840,47.665,23,221,50,96,369,0,50
352,51,125.667,43.483,35,184,0,50,96,66,0,0,50,51,106.922,44.821,28,166,90,50,121,41,90,0,50,1976,112.212,49.112,17,200,50,96,66,0,50,51,128.667,36.829,44,175,0,50,96,167,0,0,50,51,116.902,49.759,28,180,90,50,121,142,90,0,50,1976,118.615,48.973,23,214,50,96,167,0,50,51,123.294,35.783,42,171,0,50,96,268,0,0,50,51,112.412,47.040,32,173,90,50,121,243,90,0,50,1976,114.484,45.806,23,200,50,96,268,0,50,51,127.294,30.484,42,161,0,50,96,369,0,0,50,51,127.471,53.281,34,195,90,50,121,344,90,0,50,1976,123.921,47.891,23,221,50,96,369,0,50
